rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,train/clip_range,train/loss,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/n_updates
393.3,149,959,1420.6843,18309120,19084,0.0001,-2.678331850990653,0.016675618,0.7631401270627975,0.2,0.03630824759602547,-0.008105276108926774,0.18910237630208335,0.21660415992800458,1480
412.7,150,959,1492.4272,18432000,19213,0.0001,-2.6724741503968836,0.016863195,0.8296006470918655,0.2,0.09618384391069412,-0.008747837536326793,0.18651936848958334,0.19764306301328663,1490
407.34,151,959,1470.02,18554880,19343,0.0001,-2.6837822079658507,0.016817605,0.8439250588417053,0.2,0.015227258205413818,-0.008758906779942966,0.18801188151041667,0.19062778456650753,1500
423.74,152,959,1523.9429,18677760,19471,0.0001,-2.6668618226299685,0.01649694,0.799902468919754,0.2,0.0035594794899225235,-0.008245607357463693,0.18631184895833333,0.23094589203712532,1510
406.64,153,959,1453.7798,18800640,19601,0.0001,-2.653950412844618,0.016803265,0.8129057288169861,0.2,0.045303840190172195,-0.008482089516104073,0.18643391927083333,0.24741201558344378,1520
371.4,154,959,1340.8612,18923520,19727,0.0001,-2.6227997296055157,0.016832342,0.8247643113136292,0.2,0.1999388337135315,-0.007419472308207939,0.18728678385416667,0.2772281968028013,1530
398.44,155,959,1444.495,19046400,19857,0.0001,-2.6353901052723328,0.016616303,0.8369564861059189,0.2,0.028475183993577957,-0.007520606031606197,0.185,0.31463275967757603,1540
378.74,156,959,1336.8019,19169280,19983,0.0001,-2.6344963660960397,0.017041525,0.812751904129982,0.2,0.2780739367008209,-0.007917264585133428,0.1856201171875,0.29904387881513683,1550
372.42,157,959,1331.3274,19292160,20112,0.0001,-2.5973106963559984,0.017081011,0.8462396413087845,0.2,0.31894949078559875,-0.008480743635748998,0.1902294921875,0.2769762633128751,1560
405.3,158,959,1458.8208,19415040,20242,0.0001,-2.610490871320168,0.016534362,0.8496202230453491,0.2,0.14803838729858398,-0.007295006507565632,0.1860498046875,0.3021988388499206,1570
388.82,159,959,1387.1986,19537920,20371,0.0001,-2.610422423693041,0.01723239,0.7610034048557281,0.2,0.04519331455230713,-0.008004515376754473,0.18897705078125,0.24807411138831714,1580
392.2,160,958,1373.6898,19660800,20501,0.0001,-2.602022862409552,0.017392451,0.7955880165100098,0.2,0.03573453053832054,-0.00892841769010071,0.18952880859375,0.24579752106238933,1590
363.08,161,958,1307.1937,19783680,20631,0.0001,-2.616772847349445,0.016543198,0.823960080742836,0.2,0.2362043559551239,-0.008395756802650188,0.18688069661458334,0.22566232744963297,1600
404.22,162,958,1456.9575,19906560,20758,0.0001,-2.5898774838571748,0.016709302,0.8500376790761948,0.2,0.06369946151971817,-0.008370705938905303,0.18675211588541665,0.29851516563687863,1610
379.98,163,958,1350.6345,20029440,20887,0.0001,-2.6249558933327597,0.016739698,0.7981573194265366,0.2,0.048396989703178406,-0.007990361480478896,0.18776123046875,0.2613170193256034,1620
410.48,164,958,1492.5803,20152320,21017,0.0001,-2.6086905472973982,0.017338991,0.8148422688245773,0.2,0.14079713821411133,-0.008197807822913699,0.18834798177083334,0.2650943036583097,1630
376.38,165,958,1367.2147,20275200,21144,0.0001,-2.6022095470502973,0.016972236,0.8263923525810242,0.2,0.07576125860214233,-0.008120446584337818,0.18517985026041667,0.26937115578892795,1640
429.54,166,958,1547.2173,20398080,21273,0.0001,-2.599337268508971,0.016765267,0.8515728414058685,0.2,0.09459573030471802,-0.007557179886219577,0.18595133463541666,0.2547648370054473,1650
376.28,167,958,1382.4233,20520960,21400,0.0001,-2.611810333877802,0.017238552,0.7681594640016556,0.2,0.26788634061813354,-0.00810378626621817,0.18993977864583333,0.2476624641472396,1660
396.16,168,958,1427.5336,20643840,21526,0.0001,-2.586766297953824,0.016762674,0.8513638824224472,0.2,0.7430871725082397,-0.007527983502101657,0.18291585286458334,0.29704639105785946,1670
411.0,169,958,1491.1417,20766720,21656,0.0001,-2.5831140993908046,0.016861947,0.838291272521019,0.2,0.045359522104263306,-0.007895695514083248,0.1875390625,0.24278022742723504,1680
417.36,170,958,1493.4027,20889600,21788,0.0001,-2.558964392716686,0.017058276,0.8211349546909332,0.2,0.058540429919958115,-0.008228936294829813,0.18989990234375,0.24064746270897255,1690
358.14,171,958,1293.2249,21012480,21914,0.0001,-2.566255975427727,0.017507179,0.8224694281816483,0.2,0.05141521990299225,-0.00868930723367157,0.19253092447916667,0.24440042900678235,1700
381.2,172,958,1378.6836,21135360,22043,0.0001,-2.557209702755014,0.016888615,0.8371807336807251,0.2,0.13798858225345612,-0.007844612927107543,0.18572998046875,0.30867960926834104,1710
421.8,173,958,1523.2195,21258240,22172,0.0001,-2.572603110211591,0.017090548,0.8120590150356293,0.2,0.06282716989517212,-0.007646175280103004,0.18890950520833333,0.3014139721507672,1720
416.82,174,958,1504.8788,21381120,22302,0.0001,-2.5684659631053606,0.01669192,0.7970781624317169,0.2,0.05894561856985092,-0.007593518656134014,0.18320475260416666,0.25778971346638474,1730
361.18,175,958,1308.2477,21504000,22430,0.0001,-2.5596283245955904,0.017085822,0.7794441282749176,0.2,0.07049170136451721,-0.007972253292561314,0.18856526692708334,0.2659655724669574,1740
417.84,176,958,1527.5587,21626880,22558,0.0001,-2.5397067454705637,0.01700002,0.8014807552099228,0.2,0.21059970557689667,-0.007885357163559092,0.18779866536458334,0.3067138284113025,1750
418.34,177,958,1542.9911,21749760,22687,0.0001,-2.5541222194830575,0.017309567,0.8055972903966904,0.2,0.12587766349315643,-0.008234008769818502,0.19078938802083334,0.24931781267009986,1760
387.94,178,958,1425.8882,21872640,22813,0.0001,-2.547873086296022,0.017466223,0.7594183534383774,0.2,-0.0005056336522102356,-0.008532846023887639,0.19146402994791667,0.2245560022452264,1770
399.38,179,958,1458.8328,21995520,22941,0.0001,-2.537568235521515,0.017361335,0.8229202330112457,0.2,0.01874385215342045,-0.008372145471287997,0.18831380208333334,0.26298035933209274,1780
384.74,180,958,1394.5223,22118400,23069,0.0001,-2.5310796643793583,0.01662871,0.8233208060264587,0.2,0.027502067387104034,-0.008138006428913892,0.1857763671875,0.2787739326960097,1790
382.54,181,958,1401.5103,22241280,23197,0.0001,-2.5039908271158735,0.01665194,0.8454342484474182,0.2,0.11486748605966568,-0.00787494016651787,0.18178955078125,0.2838673234003363,1800
384.88,182,958,1420.2258,22364160,23326,0.0001,-2.5226513097807763,0.016686236,0.8489935398101807,0.2,0.057933032512664795,-0.007526172108379493,0.18317952473958332,0.2910997401204077,1810
389.72,183,958,1428.1825,22487040,23466,0.0001,-2.525074279444913,0.017717985,0.8224768489599228,0.2,0.11182479560375214,-0.008128956473844179,0.18866536458333333,0.30089715865198136,1820
369.1,184,958,1350.9938,22609920,23593,0.0001,-2.5191417014350495,0.017196631,0.8345614075660706,0.2,0.2244940847158432,-0.008197101769713602,0.19144287109375,0.278431562303449,1830
392.32,185,958,1440.8224,22732800,23723,0.0001,-2.4873650769144295,0.016849335,0.844286322593689,0.2,0.06029157340526581,-0.0070378750495243975,0.18465169270833334,0.33289312016315914,1840
383.36,186,958,1414.17,22855680,23849,0.0001,-2.500351421733697,0.017251892,0.8489932268857956,0.2,0.021787090227007866,-0.007350091221351249,0.18828531901041667,0.291758339247123,1850
391.5,187,958,1442.9365,22978560,23979,0.0001,-2.5137126539150874,0.017204432,0.7985727339982986,0.2,0.3940792679786682,-0.00807113234975077,0.19076822916666666,0.30314033132356905,1860
407.64,188,958,1499.591,23101440,24108,0.0001,-2.4796305435399213,0.016925728,0.8381531238555908,0.2,0.1848461627960205,-0.00769955257033871,0.18995930989583334,0.28794778631291895,1870
383.9,189,958,1422.3187,23224320,24237,0.0001,-2.482879933677614,0.01653295,0.7747012972831726,0.2,0.21926787495613098,-0.007632045922910038,0.18588948567708333,0.2687316653309002,1880
394.22,190,958,1436.3344,23347200,24366,0.0001,-2.4696283070122202,0.017137708,0.8130096644163132,0.2,0.12625017762184143,-0.008093379488327628,0.18667073567708334,0.26629443365129796,1890
394.5,191,958,1453.2744,23470080,24496,0.0001,-2.4653388634199898,0.01759139,0.8232138454914093,0.2,0.03462764993309975,-0.008444775511240248,0.18898274739583334,0.291355299052957,1900
393.06,192,958,1436.817,23592960,24625,0.0001,-2.456590953792135,0.017222373,0.8047411739826202,0.2,0.04460044950246811,-0.007849673327770385,0.186083984375,0.2945459850693199,1910
398.42,193,958,1448.8414,23715840,24751,0.0001,-2.4426937528078754,0.017088706,0.7870141714811325,0.2,0.09977876394987106,-0.007860898941495786,0.18770426432291668,0.3076010886441994,1920
362.12,194,958,1332.9038,23838720,24877,0.0001,-2.4214876713852087,0.017057842,0.8038616627454758,0.2,0.02967536821961403,-0.007904819590821717,0.18582600911458333,0.2673392740639004,1930
374.34,195,958,1376.764,23961600,25007,0.0001,-2.4203068567315738,0.016782241,0.8271049410104752,0.2,0.09125600755214691,-0.007261798558762772,0.18783040364583334,0.2894363984175531,1940
427.92,196,958,1586.4293,24084480,25133,0.0001,-2.4131120643019677,0.017353602,0.8320211172103882,0.2,0.04100390523672104,-0.007916293897636328,0.18542561848958333,0.2995783480900961,1950
382.08,197,958,1396.7616,24207360,25260,0.0001,-2.3889264799530308,0.017207822,0.8259097933769226,0.2,0.038624465465545654,-0.0077217473479746935,0.18579671223958333,0.29344225723286704,1960
382.98,198,958,1409.5875,24330240,25390,0.0001,-2.3955335065722467,0.01702112,0.800707146525383,0.2,0.013466866686940193,-0.007925866405366832,0.18680419921875,0.24630980108864606,1970
380.22,199,958,1415.4209,24453120,25520,0.0001,-2.387507076660792,0.01742809,0.814848005771637,0.2,0.2815646529197693,-0.007806433514444203,0.18932942708333333,0.3162286472976363,1980
391.96,200,958,1441.2141,24576000,25649,0.0001,-2.3762354119494558,0.017312488,0.8306198418140411,0.2,0.05203774571418762,-0.007180052009583354,0.18563639322916667,0.2972304197810202,1990
397.32,201,958,1470.7261,24698880,25778,0.0001,-2.3929694876323144,0.017039498,0.824182778596878,0.2,0.2418828159570694,-0.0075306292740970095,0.18649251302083333,0.2735981060024157,2000
423.44,202,958,1586.8756,24821760,25904,0.0001,-2.3666513350978495,0.017467847,0.8183016777038574,0.2,0.06516097486019135,-0.007669214550342076,0.18905680338541667,0.2579056218378052,2010
384.1,203,958,1424.8071,24944640,26031,0.0001,-2.366670156835268,0.017481273,0.8045635372400284,0.2,0.09054727852344513,-0.007911782899882383,0.19061686197916666,0.25697142086709696,2020
390.24,204,958,1441.7762,25067520,26158,0.0001,-2.3696544973490137,0.017558087,0.8406015634536743,0.2,0.21820929646492004,-0.008164093430462647,0.18742594401041668,0.24090074108059828,2030
403.16,205,958,1483.5247,25190400,26287,0.0001,-2.3379544890423616,0.017225217,0.851533830165863,0.2,0.13632914423942566,-0.007636411085298581,0.18773518880208334,0.27235316525785797,2040
407.54,206,958,1504.9329,25313280,26413,0.0001,-2.345115945326785,0.017039927,0.8081236928701401,0.2,0.15070754289627075,-0.007258485829252095,0.18624755859375,0.24691932307954023,2050
430.86,207,958,1587.2518,25436160,26543,0.0001,-2.343606684828798,0.016766155,0.7982608377933502,0.2,0.06086476892232895,-0.007879962398631809,0.186376953125,0.22086708211010167,2060
395.5,208,958,1461.0709,25559040,26670,0.0001,-2.3362668963894246,0.016928308,0.7658881992101669,0.2,-0.002719353884458542,-0.007684569293381477,0.18414957682291666,0.22923260314991542,2070
421.02,209,958,1535.6791,25681920,26796,0.0001,-2.324658651401599,0.017206304,0.8232147842645645,0.2,0.012723851948976517,-0.007649755985191102,0.18663411458333334,0.25095667976255454,2080
389.58,210,958,1441.9825,25804800,26923,0.0001,-2.3109429469766716,0.017774876,0.803292378783226,0.2,0.035810962319374084,-0.007876054354528605,0.18741455078125,0.25230561703744264,2090
414.04,211,958,1520.9392,25927680,27053,0.0001,-2.32836717762053,0.01733141,0.7967778146266937,0.2,0.24960720539093018,-0.007655034535761539,0.18868326822916667,0.2554556636453102,2100
354.36,212,958,1319.6042,26050560,27180,0.0001,-2.309117529094219,0.01742055,0.8558374047279358,0.2,0.07084240764379501,-0.007757889593607009,0.18446533203125,0.24512840181123466,2110
387.98,213,958,1428.5305,26173440,27309,0.0001,-2.2936741083177425,0.016991885,0.8658879995346069,0.2,0.07826154679059982,-0.007618567090479094,0.18426025390625,0.2853563794319052,2120
405.74,214,958,1502.7191,26296320,27439,0.0001,-2.2934734425569574,0.017126195,0.8378802090883255,0.2,0.1149960532784462,-0.007673195493728902,0.18506754557291666,0.26475503133794215,2130
398.78,215,958,1469.2137,26419200,27569,0.0001,-2.313407887617747,0.017441055,0.8483480662107468,0.2,0.16273044049739838,-0.007833746517590043,0.186845703125,0.25729880576885383,2140
383.1,216,958,1414.1835,26542080,27697,0.0001,-2.3002596346040565,0.01697824,0.8303344398736954,0.2,0.0447724424302578,-0.008008255503070055,0.18454915364583332,0.2619544674754919,2150
377.64,217,958,1409.6685,26664960,27827,0.0001,-2.293708450961858,0.018039906,0.8320142477750778,0.2,0.09726956486701965,-0.00806886736901409,0.19085042317708334,0.26512772407081986,2160
389.88,218,958,1464.5863,26787840,27955,0.0001,-2.3015433756820856,0.017527465,0.8482902199029922,0.2,0.07705504447221756,-0.007749307673493604,0.18879557291666665,0.27562627025326947,2170
424.52,219,958,1578.8008,26910720,28086,0.0001,-2.2969110121702156,0.017239936,0.8144647181034088,0.2,0.16317036747932434,-0.007396626590555873,0.18738688151041666,0.254717283451173,2180
413.72,220,958,1551.0164,27033600,28216,0.0001,-2.307212332667162,0.017169502,0.8353781700134277,0.2,0.08014974743127823,-0.007590518288452586,0.18398193359375,0.27216657194066407,2190
417.22,221,958,1549.3417,27156480,28345,0.0001,-2.3110143294371666,0.01769913,0.8306520879268646,0.2,0.045803725719451904,-0.008018038417437007,0.18835530598958333,0.2949200872182458,2200
384.64,222,957,1429.9192,27279360,28475,0.0001,-2.2943831365493437,0.016953353,0.8348939418792725,0.2,0.10003869980573654,-0.007688891357629473,0.1840087890625,0.2602199002796745,2210
398.16,223,958,1480.4408,27402240,28601,0.0001,-2.2786928050902984,0.017390514,0.8461956083774567,0.2,0.17040430009365082,-0.007846335414412048,0.1843603515625,0.2837919109053716,2220
401.48,224,958,1493.5646,27525120,28730,0.0001,-2.274880430791527,0.017437628,0.8492922186851501,0.2,0.08190076053142548,-0.007992520211634352,0.18748209635416666,0.2757889551321083,2230
405.86,225,958,1508.5035,27648000,28857,0.0001,-2.263322402990113,0.017170513,0.8429532647132874,0.2,0.15160386264324188,-0.007450103333412699,0.18560546875,0.2818316695478279,2240
397.0,226,958,1468.0344,27770880,28983,0.0001,-2.293883897513151,0.016957315,0.8220002502202988,0.2,0.0384247712790966,-0.007740830637006487,0.18500813802083332,0.24242047651622367,2250
393.86,227,958,1487.9834,27893760,29112,0.0001,-2.308712488350769,0.016810466,0.8364515751600266,0.2,0.1469050794839859,-0.007582176977884956,0.18066324869791667,0.228761132635312,2260
403.48,228,958,1501.7081,28016640,29241,0.0001,-2.2855859601249295,0.017225249,0.8261421173810959,0.2,0.10934371501207352,-0.008224056346509011,0.18716715494791666,0.2546258288316312,2270
384.16,229,958,1433.7249,28139520,29371,0.0001,-2.273898926594605,0.017270433,0.81935815513134,0.2,0.13931134343147278,-0.007407708882383303,0.18722574869791667,0.28375277989146225,2280
385.68,230,958,1443.5481,28262400,29497,0.0001,-2.265993175289283,0.017516974,0.7945460677146912,0.2,0.042756758630275726,-0.0077238955061026595,0.18535237630208334,0.250541035674687,2290
409.3,231,958,1508.225,28385280,29624,0.0001,-2.25055239972348,0.017351378,0.8276847153902054,0.2,0.06175363436341286,-0.007663979720415833,0.18632161458333332,0.2763211992532403,2300
397.24,232,958,1485.7875,28508160,29753,0.0001,-2.256085983278851,0.016627852,0.8569567501544952,0.2,-0.00520169734954834,-0.007837884069073577,0.17966634114583332,0.24225091197741372,2310
371.82,233,958,1384.7976,28631040,29883,0.0001,-2.2621249178610743,0.01687388,0.8218362927436829,0.2,0.10181976109743118,-0.007501937207113466,0.18326009114583333,0.26798874637209036,2320
410.5,234,958,1548.5077,28753920,30009,0.0001,-2.267992990606775,0.017468536,0.8507070541381836,0.2,0.09576527029275894,-0.007919453708721751,0.18534912109375,0.2556777630022649,2330
408.24,235,958,1526.9901,28876800,30139,0.0001,-2.272184556157639,0.017208012,0.8330451250076294,0.2,0.025589682161808014,-0.008145859742574733,0.18454427083333333,0.2519342083789525,2340
423.68,236,958,1579.5967,28999680,30268,0.0001,-2.248506136176487,0.016951155,0.8461406081914902,0.2,0.05812977999448776,-0.00775153483031924,0.18167154947916667,0.20473677255242365,2350
393.14,237,958,1458.0883,29122560,30397,0.0001,-2.2561938956255716,0.016851453,0.8046681135892868,0.2,0.13347840309143066,-0.007942447152581735,0.181142578125,0.23185873539031793,2360
412.34,238,958,1553.9951,29245440,30524,0.0001,-2.2619105862205227,0.016863992,0.8092786818742752,0.2,0.05354952812194824,-0.0073803602326552205,0.17920817057291666,0.2467677316327657,2370
399.2,239,958,1497.7585,29368320,30654,0.0001,-2.268512375820428,0.016662566,0.8206765055656433,0.2,0.05693589895963669,-0.007843056939309463,0.18093587239583334,0.21266814111557322,2380
399.16,240,958,1498.8616,29491200,30783,0.0001,-2.255014029213538,0.017420536,0.8318829536437988,0.2,0.15981575846672058,-0.008219994374279243,0.18348063151041666,0.23354042382600407,2390
398.76,241,957,1493.1486,29614080,30913,0.0001,-2.2706350271093347,0.016917098,0.8273832947015762,0.2,0.21891500055789948,-0.008329739169227347,0.18257080078125,0.23869609476135034,2400
412.68,242,957,1554.3109,29736960,31042,0.0001,-2.2206124862780174,0.016838225,0.8379405587911606,0.2,0.11534762382507324,-0.007429458184512138,0.18196858723958334,0.2787573151414593,2410
409.38,243,957,1534.5863,29859840,31169,0.0001,-2.2765539541405935,0.017296255,0.850093349814415,0.2,0.0688004195690155,-0.007844531768711627,0.18705647786458332,0.2609350362954622,2420
385.08,244,957,1447.1064,29982720,31299,0.0001,-2.255115608039002,0.017195106,0.8035752326250076,0.2,0.10932928323745728,-0.007683313046478967,0.18180745442708332,0.25240701357775835,2430
419.4,245,957,1550.2495,30105600,31425,0.0001,-2.231792843838533,0.01678433,0.8496972024440765,0.2,0.021569743752479553,-0.007857323137292649,0.18310139973958334,0.2496425343269948,2440
370.76,246,957,1389.14,30228480,31555,0.0001,-2.2618265944967666,0.017053545,0.8170814961194992,0.2,0.06814759224653244,-0.007999063868728626,0.17927571614583335,0.2423894345301475,2450
417.28,247,957,1564.5112,30351360,31684,0.0001,-2.2274462570250035,0.017433563,0.8202792406082153,0.2,0.02294919639825821,-0.008126681702306087,0.18366292317708333,0.2919001339566118,2460
420.62,248,957,1569.4102,30474240,31815,0.0001,-2.2475910590340695,0.016633907,0.8272776454687119,0.2,0.037376679480075836,-0.007869549711467699,0.18202880859375,0.23891842879946731,2470
384.98,249,957,1462.4468,30597120,31942,0.0001,-2.241334126802782,0.016823156,0.807796061038971,0.2,0.015505824238061905,-0.007551093068395858,0.18107259114583332,0.2654286810933263,2480
401.7,250,957,1506.3152,30720000,32071,0.0001,-2.226365668034802,0.017114064,0.8126226514577866,0.2,0.11201317608356476,-0.00787566863632795,0.18358723958333334,0.24210975563920026,2490
401.68,251,957,1504.9775,30842880,32201,0.0001,-2.253619217375914,0.017174026,0.8338699787855148,0.2,0.09316005557775497,-0.007748495204456655,0.18313151041666667,0.2506803320291025,2500
402.78,252,957,1529.1765,30965760,32330,0.0001,-2.211679174794505,0.01690489,0.8314529955387115,0.2,0.014575894922018051,-0.0076373737175405645,0.18215169270833334,0.29306824290174216,2510
403.96,253,957,1510.3907,31088640,32458,0.0001,-2.2305744002076486,0.016787525,0.8229339271783829,0.2,0.12667614221572876,-0.0073764905871848896,0.1799951171875,0.2702435916243121,2520
403.92,254,957,1517.3267,31211520,32584,0.0001,-2.247184210543831,0.016161678,0.8561777472496033,0.2,0.20210880041122437,-0.0071194346054350415,0.17652750651041665,0.2497368431231007,2530
411.46,255,957,1547.8561,31334400,32711,0.0001,-2.2394556180387735,0.016741153,0.868971973657608,0.2,0.05996362119913101,-0.008383953486851775,0.17980550130208334,0.2625093521980064,2540
407.92,256,957,1525.4822,31457280,32841,0.0001,-2.2366684596426785,0.016823424,0.8578450381755829,0.2,0.11870521306991577,-0.007921122892451725,0.18039957682291666,0.25181802741484716,2550
392.46,257,957,1499.3644,31580160,32968,0.0001,-2.2301833693434796,0.016447097,0.8245756477117538,0.2,0.0625380426645279,-0.007524978520559671,0.17661865234375,0.2557125381946874,2560
417.22,258,957,1568.6425,31703040,33094,0.0001,-2.2383679249261816,0.016967969,0.810506135225296,0.2,0.0894157811999321,-0.008297694998733883,0.18134928385416665,0.20541597667024084,2570
401.58,259,957,1510.5702,31825920,33223,0.0001,-2.2412681379541755,0.01693219,0.8052695244550705,0.2,0.10538046807050705,-0.008041322740158043,0.18108561197916667,0.22588080201142777,2580
426.02,260,957,1592.8618,31948800,33353,0.0001,-2.231690961625427,0.017736522,0.8013516515493393,0.2,0.06918221712112427,-0.008337875884869088,0.18593668619791667,0.24983065584053596,2590
384.42,261,957,1454.979,32071680,33482,0.0001,-2.2127048558120928,0.017090904,0.7868158966302872,0.2,0.016808610409498215,-0.00846280782224009,0.18060302734375,0.2043174166980316,2600
389.74,262,957,1479.0001,32194560,33611,0.0001,-2.222533865428219,0.016812528,0.8460434526205063,0.2,0.13293017446994781,-0.007700359259846057,0.17747395833333332,0.2548233437515834,2610
364.86,263,957,1378.8595,32317440,33740,0.0001,-2.211282173028837,0.016345382,0.8256837874650955,0.2,0.10783100128173828,-0.007609691463615794,0.17885091145833334,0.23631837644061307,2620
409.14,264,957,1534.779,32440320,33866,0.0001,-2.221337769360592,0.01717304,0.855835884809494,0.2,0.20986756682395935,-0.007770704852743317,0.18129638671875,0.28259868400976607,2630
403.52,265,957,1531.3417,32563200,33995,0.0001,-2.2478610663302243,0.017016228,0.8563786596059799,0.2,0.3333747982978821,-0.008386123484618414,0.18335611979166666,0.22700899045390543,2640
388.18,266,957,1472.8364,32686080,34124,0.0001,-2.23729819032674,0.017390456,0.8601663559675217,0.2,0.0463346466422081,-0.00807850763503969,0.18288004557291668,0.23860764383949573,2650
359.56,267,957,1368.0858,32808960,34250,0.0001,-2.2359562011249365,0.017193627,0.834213063120842,0.2,0.06481422483921051,-0.008053763466205056,0.18061116536458333,0.20701449116643442,2660
404.46,268,957,1529.6273,32931840,34379,0.0001,-2.209248441271484,0.01701384,0.8626575917005539,0.2,0.05669105798006058,-0.00768180594669199,0.18118082682291667,0.22581836579018272,2670
418.8,269,957,1586.0051,33054720,34505,0.0001,-2.2482710142371554,0.017051134,0.8406186103820801,0.2,0.07306080311536789,-0.00836309477258207,0.18243082682291667,0.2484291262862583,2680
416.74,270,957,1566.5447,33177600,34634,0.0001,-2.2431282072948915,0.016567217,0.8020507097244263,0.2,0.1234445571899414,-0.007670355180610689,0.17745361328125,0.2297314706242954,2690
398.48,271,957,1521.9463,33300480,34763,0.0001,-2.2592304200679063,0.017097425,0.7390170097351074,0.2,0.017128903418779373,-0.008280912362018474,0.18060546875,0.2342489991231317,2700
394.08,272,957,1481.8098,33423360,34892,0.0001,-2.249616421100994,0.016875237,0.8440499156713486,0.2,0.03395729884505272,-0.007918555759539838,0.18090006510416667,0.23879834045510506,2710
378.08,273,957,1441.7195,33546240,35022,0.0001,-2.2453349849271276,0.016711462,0.8268910646438599,0.2,0.16101284325122833,-0.00778738835850163,0.18021809895833332,0.22011122587282445,2720
406.74,274,957,1547.4178,33669120,35158,0.0001,-2.263160374990354,0.016368484,0.8123002201318741,0.2,0.06021406501531601,-0.007550189597368444,0.17852864583333333,0.23176188014670818,2730
403.7,275,957,1529.8794,33792000,35286,0.0001,-2.2465894703629115,0.016891249,0.8400490283966064,0.2,0.06255066394805908,-0.007864270661790821,0.18038167317708334,0.20135311302515524,2740
413.94,276,956,1569.6364,33914880,35439,0.0001,-2.249134887966017,0.017359646,0.827216386795044,0.2,0.09145072102546692,-0.007984373002815725,0.18103841145833333,0.22212350027490174,2750
400.08,277,957,1522.057,34037760,35566,0.0001,-2.247420250233263,0.016523872,0.8083877265453339,0.2,0.02167096920311451,-0.007545828323673049,0.17748046875,0.23222196143072021,2760
391.58,278,956,1501.5663,34160640,35695,0.0001,-2.2655008047198257,0.016703578,0.8237244337797165,0.2,0.09832853078842163,-0.0085246931890894,0.18319010416666667,0.21121236449563488,2770
400.46,279,957,1522.9421,34283520,35822,0.0001,-2.268815434258431,0.016660558,0.8149838894605637,0.2,0.10348290205001831,-0.008062432480719507,0.17722981770833332,0.21836317024785482,2780
424.34,280,957,1635.4575,34406400,35949,0.0001,-2.2646447164627412,0.016901128,0.8522545099258423,0.2,0.08905334025621414,-0.00802731544045552,0.18117431640625,0.22518255742509305,2790
405.76,281,957,1548.7719,34529280,36078,0.0001,-2.2541654352409144,0.016772304,0.7646200209856033,0.2,0.003920337185263634,-0.007504595587524818,0.17699055989583334,0.1857044778667235,2800
443.96,282,956,1693.2266,34652160,36209,0.0001,-2.2548538670005898,0.016606778,0.846858337521553,0.2,0.09218934178352356,-0.007694239718621248,0.17989095052083334,0.20945686252690696,2810
400.62,283,956,1529.047,34775040,36339,0.0001,-2.2440384821780026,0.016348403,0.7828717678785324,0.2,0.07182588428258896,-0.008196853367356502,0.17672119140625,0.19362826028702937,2820
386.56,284,956,1486.0537,34897920,36466,0.0001,-2.2634689470008014,0.016490199,0.8097304403781891,0.2,0.1100526824593544,-0.00784354560933328,0.17650146484375,0.20224556734232466,2830
414.28,285,957,1575.477,35020800,36593,0.0001,-2.236771173098435,0.016543891,0.8408841192722321,0.2,0.06796874105930328,-0.008032321645302242,0.17532145182291667,0.1905301822539574,2840
