2024-03-01 21:56:48.936838
Logging to Training/Logs/TekusReward1-1B-FINAL
----------------------------------
| rollout/           |           |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00132   |
|    n_updates            | 750        |
|    policy_gradient_loss | -0.0181    |
|    value_loss           | 0.104      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1433.3184   |
| time/                   |             |
|    fps                  | 765         |
|    iterations           | 48          |
|    time_elapsed         | 7705        |
|    total_timesteps      | 5898240     |
| train/                  |             |
|    approx_kl            | 0.097169854 |
|    clip_fraction        | 0.477       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.698       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.00684    |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.0171     |
|    value_loss           | 0.117       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1459.7703  |
| time/                   |            |
|    fps                  | 765        |
|    iterations           | 49         |
|    time_elapsed         | 7867       |
|    total_timesteps      | 6021120    |
| train/                  |            |
|    approx_kl            | 0.09384088 |
|    clip_fraction        | 0.482      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.6       |
|    explained_variance   | 0.708      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0601     |
|    n_updates            | 770        |
|    policy_gradient_loss | -0.017     |
|    value_loss           | 0.12       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 431        |
|    ep_rew_mean          | 1300.4176  |
| time/                   |            |
|    fps                  | 765        |
|    iterations           | 50         |
|    time_elapsed         | 8026       |
|    total_timesteps      | 6144000    |
| train/                  |            |
|    approx_kl            | 0.09554166 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.54      |
|    explained_variance   | 0.735      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.00735    |
|    n_updates            | 780        |
|    policy_gradient_loss | -0.017     |
|    value_loss           | 0.11       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1437.0242  |
| time/                   |            |
|    fps                  | 765        |
|    iterations           | 51         |
|    time_elapsed         | 8188       |
|    total_timesteps      | 6266880    |
| train/                  |            |
|    approx_kl            | 0.10108685 |
|    clip_fraction        | 0.483      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.49      |
|    explained_variance   | 0.751      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0116    |
|    n_updates            | 790        |
|    policy_gradient_loss | -0.0165    |
|    value_loss           | 0.102      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 432        |
|    ep_rew_mean          | 1391.8939  |
| time/                   |            |
|    fps                  | 765        |
|    iterations           | 52         |
|    time_elapsed         | 8350       |
|    total_timesteps      | 6389760    |
| train/                  |            |
|    approx_kl            | 0.10565034 |
|    clip_fraction        | 0.487      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.42      |
|    explained_variance   | 0.75       |
|    learning_rate        | 0.0002     |
|    loss                 | 0.135      |
|    n_updates            | 800        |
|    policy_gradient_loss | -0.0165    |
|    value_loss           | 0.103      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1387.8969  |
| time/                   |            |
|    fps                  | 765        |
|    iterations           | 53         |
|    time_elapsed         | 8509       |
|    total_timesteps      | 6512640    |
| train/                  |            |
|    approx_kl            | 0.10191711 |
|    clip_fraction        | 0.487      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.48      |
|    explained_variance   | 0.714      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0315     |
|    n_updates            | 810        |
|    policy_gradient_loss | -0.0163    |
|    value_loss           | 0.106      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 444        |
|    ep_rew_mean          | 1405.481   |
| time/                   |            |
|    fps                  | 764        |
|    iterations           | 54         |
|    time_elapsed         | 8675       |
|    total_timesteps      | 6635520    |
| train/                  |            |
|    approx_kl            | 0.10799158 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.4       |
|    explained_variance   | 0.749      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0158     |
|    n_updates            | 820        |
|    policy_gradient_loss | -0.0159    |
|    value_loss           | 0.0967     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1461.57    |
| time/                   |            |
|    fps                  | 761        |
|    iterations           | 55         |
|    time_elapsed         | 8871       |
|    total_timesteps      | 6758400    |
| train/                  |            |
|    approx_kl            | 0.10429238 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.42      |
|    explained_variance   | 0.714      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.000957  |
|    n_updates            | 830        |
|    policy_gradient_loss | -0.0164    |
|    value_loss           | 0.0979     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 434        |
|    ep_rew_mean          | 1363.5554  |
| time/                   |            |
|    fps                  | 761        |
|    iterations           | 56         |
|    time_elapsed         | 9035       |
|    total_timesteps      | 6881280    |
| train/                  |            |
|    approx_kl            | 0.10759354 |
|    clip_fraction        | 0.488      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.39      |
|    explained_variance   | 0.704      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0679     |
|    n_updates            | 840        |
|    policy_gradient_loss | -0.0154    |
|    value_loss           | 0.106      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1492.3954   |
| time/                   |             |
|    fps                  | 761         |
|    iterations           | 57          |
|    time_elapsed         | 9199        |
|    total_timesteps      | 7004160     |
| train/                  |             |
|    approx_kl            | 0.105350874 |
|    clip_fraction        | 0.486       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.717       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.0405     |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.0154     |
|    value_loss           | 0.107       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 447        |
|    ep_rew_mean          | 1445.3809  |
| time/                   |            |
|    fps                  | 761        |
|    iterations           | 58         |
|    time_elapsed         | 9359       |
|    total_timesteps      | 7127040    |
| train/                  |            |
|    approx_kl            | 0.10834638 |
|    clip_fraction        | 0.487      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.39      |
|    explained_variance   | 0.721      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0264     |
|    n_updates            | 860        |
|    policy_gradient_loss | -0.0147    |
|    value_loss           | 0.115      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1477.7538  |
| time/                   |            |
|    fps                  | 761        |
|    iterations           | 59         |
|    time_elapsed         | 9522       |
|    total_timesteps      | 7249920    |
| train/                  |            |
|    approx_kl            | 0.10467982 |
|    clip_fraction        | 0.483      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.4       |
|    explained_variance   | 0.717      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.00673    |
|    n_updates            | 870        |
|    policy_gradient_loss | -0.0151    |
|    value_loss           | 0.112      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 429         |
|    ep_rew_mean          | 1370.2997   |
| time/                   |             |
|    fps                  | 761         |
|    iterations           | 60          |
|    time_elapsed         | 9686        |
|    total_timesteps      | 7372800     |
| train/                  |             |
|    approx_kl            | 0.108485684 |
|    clip_fraction        | 0.485       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.723       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0724      |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.0144     |
|    value_loss           | 0.116       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 440        |
|    ep_rew_mean          | 1436.2711  |
| time/                   |            |
|    fps                  | 761        |
|    iterations           | 61         |
|    time_elapsed         | 9847       |
|    total_timesteps      | 7495680    |
| train/                  |            |
|    approx_kl            | 0.10293085 |
|    clip_fraction        | 0.485      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.43      |
|    explained_variance   | 0.694      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.000235   |
|    n_updates            | 890        |
|    policy_gradient_loss | -0.015     |
|    value_loss           | 0.118      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 419        |
|    ep_rew_mean          | 1401.675   |
| time/                   |            |
|    fps                  | 761        |
|    iterations           | 62         |
|    time_elapsed         | 10008      |
|    total_timesteps      | 7618560    |
| train/                  |            |
|    approx_kl            | 0.10567473 |
|    clip_fraction        | 0.485      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.42      |
|    explained_variance   | 0.656      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0202    |
|    n_updates            | 900        |
|    policy_gradient_loss | -0.0154    |
|    value_loss           | 0.127      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1517.0426  |
| time/                   |            |
|    fps                  | 760        |
|    iterations           | 63         |
|    time_elapsed         | 10175      |
|    total_timesteps      | 7741440    |
| train/                  |            |
|    approx_kl            | 0.10237827 |
|    clip_fraction        | 0.481      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.44      |
|    explained_variance   | 0.683      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00366   |
|    n_updates            | 910        |
|    policy_gradient_loss | -0.0152    |
|    value_loss           | 0.125      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 431        |
|    ep_rew_mean          | 1384.545   |
| time/                   |            |
|    fps                  | 760        |
|    iterations           | 64         |
|    time_elapsed         | 10338      |
|    total_timesteps      | 7864320    |
| train/                  |            |
|    approx_kl            | 0.10538454 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.41      |
|    explained_variance   | 0.659      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0117     |
|    n_updates            | 920        |
|    policy_gradient_loss | -0.0138    |
|    value_loss           | 0.133      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 448         |
|    ep_rew_mean          | 1442.8646   |
| time/                   |             |
|    fps                  | 760         |
|    iterations           | 65          |
|    time_elapsed         | 10500       |
|    total_timesteps      | 7987200     |
| train/                  |             |
|    approx_kl            | 0.107531816 |
|    clip_fraction        | 0.484       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.681       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0595      |
|    n_updates            | 930         |
|    policy_gradient_loss | -0.0147     |
|    value_loss           | 0.128       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 437        |
|    ep_rew_mean          | 1403.6836  |
| time/                   |            |
|    fps                  | 760        |
|    iterations           | 66         |
|    time_elapsed         | 10664      |
|    total_timesteps      | 8110080    |
| train/                  |            |
|    approx_kl            | 0.11578798 |
|    clip_fraction        | 0.485      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.33      |
|    explained_variance   | 0.741      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0472    |
|    n_updates            | 940        |
|    policy_gradient_loss | -0.013     |
|    value_loss           | 0.117      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 447       |
|    ep_rew_mean          | 1475.1252 |
| time/                   |           |
|    fps                  | 760       |
|    iterations           | 67        |
|    time_elapsed         | 10828     |
|    total_timesteps      | 8232960   |
| train/                  |           |
|    approx_kl            | 0.1079371 |
|    clip_fraction        | 0.484     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.34     |
|    explained_variance   | 0.686     |
|    learning_rate        | 0.0002    |
|    loss                 | -0.0127   |
|    n_updates            | 950       |
|    policy_gradient_loss | -0.0133   |
|    value_loss           | 0.122     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1497.9626  |
| time/                   |            |
|    fps                  | 760        |
|    iterations           | 68         |
|    time_elapsed         | 10990      |
|    total_timesteps      | 8355840    |
| train/                  |            |
|    approx_kl            | 0.11119915 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.33      |
|    explained_variance   | 0.692      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0371    |
|    n_updates            | 960        |
|    policy_gradient_loss | -0.0138    |
|    value_loss           | 0.114      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 433        |
|    ep_rew_mean          | 1472.0022  |
| time/                   |            |
|    fps                  | 760        |
|    iterations           | 69         |
|    time_elapsed         | 11155      |
|    total_timesteps      | 8478720    |
| train/                  |            |
|    approx_kl            | 0.11405685 |
|    clip_fraction        | 0.485      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.32      |
|    explained_variance   | 0.712      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00461   |
|    n_updates            | 970        |
|    policy_gradient_loss | -0.0131    |
|    value_loss           | 0.13       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1502.1843   |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 70          |
|    time_elapsed         | 11319       |
|    total_timesteps      | 8601600     |
| train/                  |             |
|    approx_kl            | 0.105926886 |
|    clip_fraction        | 0.482       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.669       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.0416     |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.0139     |
|    value_loss           | 0.123       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1494.162    |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 71          |
|    time_elapsed         | 11480       |
|    total_timesteps      | 8724480     |
| train/                  |             |
|    approx_kl            | 0.112733714 |
|    clip_fraction        | 0.482       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.651       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.00557     |
|    n_updates            | 990         |
|    policy_gradient_loss | -0.0132     |
|    value_loss           | 0.118       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1463.8315  |
| time/                   |            |
|    fps                  | 759        |
|    iterations           | 72         |
|    time_elapsed         | 11644      |
|    total_timesteps      | 8847360    |
| train/                  |            |
|    approx_kl            | 0.11734608 |
|    clip_fraction        | 0.481      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.22      |
|    explained_variance   | 0.678      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0265     |
|    n_updates            | 1000       |
|    policy_gradient_loss | -0.0127    |
|    value_loss           | 0.124      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1488.6727  |
| time/                   |            |
|    fps                  | 759        |
|    iterations           | 73         |
|    time_elapsed         | 11809      |
|    total_timesteps      | 8970240    |
| train/                  |            |
|    approx_kl            | 0.12501608 |
|    clip_fraction        | 0.482      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.1       |
|    explained_variance   | 0.729      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.024     |
|    n_updates            | 1010       |
|    policy_gradient_loss | -0.0118    |
|    value_loss           | 0.0965     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 450       |
|    ep_rew_mean          | 1520.1858 |
| time/                   |           |
|    fps                  | 759       |
|    iterations           | 74        |
|    time_elapsed         | 11974     |
|    total_timesteps      | 9093120   |
| train/                  |           |
|    approx_kl            | 0.1258989 |
|    clip_fraction        | 0.485     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.11     |
|    explained_variance   | 0.71      |
|    learning_rate        | 0.0002    |
|    loss                 | -0.0178   |
|    n_updates            | 1020      |
|    policy_gradient_loss | -0.0116   |
|    value_loss           | 0.104     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1515.7804   |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 75          |
|    time_elapsed         | 12137       |
|    total_timesteps      | 9216000     |
| train/                  |             |
|    approx_kl            | 0.120665625 |
|    clip_fraction        | 0.485       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.14       |
|    explained_variance   | 0.699       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.011      |
|    n_updates            | 1030        |
|    policy_gradient_loss | -0.0117     |
|    value_loss           | 0.107       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1499.8204  |
| time/                   |            |
|    fps                  | 759        |
|    iterations           | 76         |
|    time_elapsed         | 12299      |
|    total_timesteps      | 9338880    |
| train/                  |            |
|    approx_kl            | 0.12018423 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.19      |
|    explained_variance   | 0.667      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0356     |
|    n_updates            | 1040       |
|    policy_gradient_loss | -0.0127    |
|    value_loss           | 0.118      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1477.2305  |
| time/                   |            |
|    fps                  | 759        |
|    iterations           | 77         |
|    time_elapsed         | 12463      |
|    total_timesteps      | 9461760    |
| train/                  |            |
|    approx_kl            | 0.12201666 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.18      |
|    explained_variance   | 0.702      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00654   |
|    n_updates            | 1050       |
|    policy_gradient_loss | -0.0122    |
|    value_loss           | 0.117      |
----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 442      |
|    ep_rew_mean          | 1463.242 |
| time/                   |          |
|    fps                  | 758      |
|    iterations           | 78       |
|    time_elapsed         | 12639    |
|    total_timesteps      | 9584640  |
| train/                  |          |
|    approx_kl            | 0.116423 |
|    clip_fraction        | 0.48     |
|    clip_range           | 0.2      |
|    entropy_loss         | -2.26    |
|    explained_variance   | 0.649    |
|    learning_rate        | 0.0002   |
|    loss                 | -0.0213  |
|    n_updates            | 1060     |
|    policy_gradient_loss | -0.0122  |
|    value_loss           | 0.132    |
--------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1535.1356   |
| time/                   |             |
|    fps                  | 758         |
|    iterations           | 79          |
|    time_elapsed         | 12799       |
|    total_timesteps      | 9707520     |
| train/                  |             |
|    approx_kl            | 0.113584906 |
|    clip_fraction        | 0.477       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.24       |
|    explained_variance   | 0.649       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.00448    |
|    n_updates            | 1070        |
|    policy_gradient_loss | -0.0124     |
|    value_loss           | 0.121       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1504.3666  |
| time/                   |            |
|    fps                  | 758        |
|    iterations           | 80         |
|    time_elapsed         | 12962      |
|    total_timesteps      | 9830400    |
| train/                  |            |
|    approx_kl            | 0.11169287 |
|    clip_fraction        | 0.478      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.28      |
|    explained_variance   | 0.615      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0472     |
|    n_updates            | 1080       |
|    policy_gradient_loss | -0.013     |
|    value_loss           | 0.132      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 427         |
|    ep_rew_mean          | 1412.0535   |
| time/                   |             |
|    fps                  | 758         |
|    iterations           | 81          |
|    time_elapsed         | 13127       |
|    total_timesteps      | 9953280     |
| train/                  |             |
|    approx_kl            | 0.117829956 |
|    clip_fraction        | 0.482       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.639       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.00624    |
|    n_updates            | 1090        |
|    policy_gradient_loss | -0.0127     |
|    value_loss           | 0.122       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 437        |
|    ep_rew_mean          | 1477.9221  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 82         |
|    time_elapsed         | 13294      |
|    total_timesteps      | 10076160   |
| train/                  |            |
|    approx_kl            | 0.11259839 |
|    clip_fraction        | 0.479      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.26      |
|    explained_variance   | 0.624      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0232     |
|    n_updates            | 1100       |
|    policy_gradient_loss | -0.0126    |
|    value_loss           | 0.134      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1516.8441  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 83         |
|    time_elapsed         | 13455      |
|    total_timesteps      | 10199040   |
| train/                  |            |
|    approx_kl            | 0.11795085 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.21      |
|    explained_variance   | 0.686      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0182     |
|    n_updates            | 1110       |
|    policy_gradient_loss | -0.0112    |
|    value_loss           | 0.126      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1537.05    |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 84         |
|    time_elapsed         | 13620      |
|    total_timesteps      | 10321920   |
| train/                  |            |
|    approx_kl            | 0.11388274 |
|    clip_fraction        | 0.479      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.23      |
|    explained_variance   | 0.641      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00279   |
|    n_updates            | 1120       |
|    policy_gradient_loss | -0.0122    |
|    value_loss           | 0.13       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1503.2035  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 85         |
|    time_elapsed         | 13783      |
|    total_timesteps      | 10444800   |
| train/                  |            |
|    approx_kl            | 0.12169571 |
|    clip_fraction        | 0.482      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.19      |
|    explained_variance   | 0.676      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0806     |
|    n_updates            | 1130       |
|    policy_gradient_loss | -0.0123    |
|    value_loss           | 0.125      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1505.5583  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 86         |
|    time_elapsed         | 13949      |
|    total_timesteps      | 10567680   |
| train/                  |            |
|    approx_kl            | 0.12554213 |
|    clip_fraction        | 0.477      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.1       |
|    explained_variance   | 0.706      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0409     |
|    n_updates            | 1140       |
|    policy_gradient_loss | -0.0104    |
|    value_loss           | 0.117      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 450       |
|    ep_rew_mean          | 1515.4316 |
| time/                   |           |
|    fps                  | 757       |
|    iterations           | 87        |
|    time_elapsed         | 14112     |
|    total_timesteps      | 10690560  |
| train/                  |           |
|    approx_kl            | 0.1251497 |
|    clip_fraction        | 0.477     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.11     |
|    explained_variance   | 0.686     |
|    learning_rate        | 0.0002    |
|    loss                 | -0.000788 |
|    n_updates            | 1150      |
|    policy_gradient_loss | -0.0106   |
|    value_loss           | 0.122     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1496.9146  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 88         |
|    time_elapsed         | 14277      |
|    total_timesteps      | 10813440   |
| train/                  |            |
|    approx_kl            | 0.11897763 |
|    clip_fraction        | 0.473      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.17      |
|    explained_variance   | 0.662      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0189     |
|    n_updates            | 1160       |
|    policy_gradient_loss | -0.0113    |
|    value_loss           | 0.121      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 412        |
|    ep_rew_mean          | 1352.7234  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 89         |
|    time_elapsed         | 14440      |
|    total_timesteps      | 10936320   |
| train/                  |            |
|    approx_kl            | 0.12574118 |
|    clip_fraction        | 0.474      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.13      |
|    explained_variance   | 0.651      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0278     |
|    n_updates            | 1170       |
|    policy_gradient_loss | -0.0106    |
|    value_loss           | 0.135      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1513.3103  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 90         |
|    time_elapsed         | 14603      |
|    total_timesteps      | 11059200   |
| train/                  |            |
|    approx_kl            | 0.12311948 |
|    clip_fraction        | 0.476      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.12      |
|    explained_variance   | 0.667      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00348   |
|    n_updates            | 1180       |
|    policy_gradient_loss | -0.011     |
|    value_loss           | 0.117      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 420         |
|    ep_rew_mean          | 1394.2709   |
| time/                   |             |
|    fps                  | 757         |
|    iterations           | 91          |
|    time_elapsed         | 14768       |
|    total_timesteps      | 11182080    |
| train/                  |             |
|    approx_kl            | 0.121208206 |
|    clip_fraction        | 0.475       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.15       |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0317      |
|    n_updates            | 1190        |
|    policy_gradient_loss | -0.011      |
|    value_loss           | 0.128       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 433        |
|    ep_rew_mean          | 1397.2141  |
| time/                   |            |
|    fps                  | 757        |
|    iterations           | 92         |
|    time_elapsed         | 14933      |
|    total_timesteps      | 11304960   |
| train/                  |            |
|    approx_kl            | 0.13949378 |
|    clip_fraction        | 0.479      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.96      |
|    explained_variance   | 0.705      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.000469  |
|    n_updates            | 1200       |
|    policy_gradient_loss | -0.00922   |
|    value_loss           | 0.117      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1471.5559  |
| time/                   |            |
|    fps                  | 756        |
|    iterations           | 93         |
|    time_elapsed         | 15099      |
|    total_timesteps      | 11427840   |
| train/                  |            |
|    approx_kl            | 0.13577543 |
|    clip_fraction        | 0.477      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.99      |
|    explained_variance   | 0.69       |
|    learning_rate        | 0.0002     |
|    loss                 | 0.242      |
|    n_updates            | 1210       |
