2024-02-25 11:53:18.193595
Logging to Training/Logs/TekusGamma96
Using cpu device
----------------------------------
| rollout/           |           |
|    fps                  | 975         |
|    iterations           | 71          |
|    time_elapsed         | 8941        |
|    total_timesteps      | 8724480     |
| train/                  |             |
|    approx_kl            | 0.029492693 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.22       |
|    explained_variance   | 0.802       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0155     |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00572    |
|    value_loss           | 0.0714      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 419         |
|    ep_rew_mean          | 1475.9576   |
| time/                   |             |
|    fps                  | 974         |
|    iterations           | 72          |
|    time_elapsed         | 9081        |
|    total_timesteps      | 8847360     |
| train/                  |             |
|    approx_kl            | 0.030745335 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.2        |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00575     |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.00578    |
|    value_loss           | 0.0683      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 382        |
|    ep_rew_mean          | 1395.4861  |
| time/                   |            |
|    fps                  | 974        |
|    iterations           | 73         |
|    time_elapsed         | 9207       |
|    total_timesteps      | 8970240    |
| train/                  |            |
|    approx_kl            | 0.03025987 |
|    clip_fraction        | 0.28       |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.18      |
|    explained_variance   | 0.771      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00415    |
|    n_updates            | 720        |
|    policy_gradient_loss | -0.00589   |
|    value_loss           | 0.0618     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 410         |
|    ep_rew_mean          | 1507.7408   |
| time/                   |             |
|    fps                  | 974         |
|    iterations           | 74          |
|    time_elapsed         | 9332        |
|    total_timesteps      | 9093120     |
| train/                  |             |
|    approx_kl            | 0.031533714 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.18       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00685     |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.00593    |
|    value_loss           | 0.0635      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 406         |
|    ep_rew_mean          | 1459.4712   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 75          |
|    time_elapsed         | 9485        |
|    total_timesteps      | 9216000     |
| train/                  |             |
|    approx_kl            | 0.031210484 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.14       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0182      |
|    n_updates            | 740         |
|    policy_gradient_loss | -0.00586    |
|    value_loss           | 0.0614      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1630.1669   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 76          |
|    time_elapsed         | 9610        |
|    total_timesteps      | 9338880     |
| train/                  |             |
|    approx_kl            | 0.031213539 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.13       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0144      |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.00653    |
|    value_loss           | 0.0711      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 384         |
|    ep_rew_mean          | 1380.9269   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 77          |
|    time_elapsed         | 9745        |
|    total_timesteps      | 9461760     |
| train/                  |             |
|    approx_kl            | 0.030874299 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.14       |
|    explained_variance   | 0.718       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0235      |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00557    |
|    value_loss           | 0.0603      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 388         |
|    ep_rew_mean          | 1412.0573   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 78          |
|    time_elapsed         | 9872        |
|    total_timesteps      | 9584640     |
| train/                  |             |
|    approx_kl            | 0.030412119 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.13       |
|    explained_variance   | 0.837       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.173       |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.00553    |
|    value_loss           | 0.0668      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 411        |
|    ep_rew_mean          | 1507.9377  |
| time/                   |            |
|    fps                  | 970        |
|    iterations           | 79         |
|    time_elapsed         | 9998       |
|    total_timesteps      | 9707520    |
| train/                  |            |
|    approx_kl            | 0.03247901 |
|    clip_fraction        | 0.287      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.09      |
|    explained_variance   | 0.845      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.000656   |
|    n_updates            | 780        |
|    policy_gradient_loss | -0.00655   |
|    value_loss           | 0.0662     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | 1288.5137   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 80          |
|    time_elapsed         | 10124       |
|    total_timesteps      | 9830400     |
| train/                  |             |
|    approx_kl            | 0.031644184 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.08       |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0326     |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00601    |
|    value_loss           | 0.0664      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 367         |
|    ep_rew_mean          | 1369.3055   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 81          |
|    time_elapsed         | 10250       |
|    total_timesteps      | 9953280     |
| train/                  |             |
|    approx_kl            | 0.032559942 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.07       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0307      |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.00559    |
|    value_loss           | 0.0687      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1604.6732   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 82          |
|    time_elapsed         | 10377       |
|    total_timesteps      | 10076160    |
| train/                  |             |
|    approx_kl            | 0.031245591 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.07       |
|    explained_variance   | 0.837       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0701      |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.00553    |
|    value_loss           | 0.0656      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 413         |
|    ep_rew_mean          | 1525.829    |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 83          |
|    time_elapsed         | 10504       |
|    total_timesteps      | 10199040    |
| train/                  |             |
|    approx_kl            | 0.031969335 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.09       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0248      |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.00579    |
|    value_loss           | 0.062       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1548.9751   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 84          |
|    time_elapsed         | 10631       |
|    total_timesteps      | 10321920    |
| train/                  |             |
|    approx_kl            | 0.032260742 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.05       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0326      |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.00601    |
|    value_loss           | 0.0746      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 343        |
|    ep_rew_mean          | 1276.1847  |
| time/                   |            |
|    fps                  | 970        |
|    iterations           | 85         |
|    time_elapsed         | 10757      |
|    total_timesteps      | 10444800   |
| train/                  |            |
|    approx_kl            | 0.03187478 |
|    clip_fraction        | 0.281      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.04      |
|    explained_variance   | 0.79       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0179    |
|    n_updates            | 840        |
|    policy_gradient_loss | -0.00537   |
|    value_loss           | 0.0734     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 394        |
|    ep_rew_mean          | 1465.9587  |
| time/                   |            |
|    fps                  | 971        |
|    iterations           | 86         |
|    time_elapsed         | 10882      |
|    total_timesteps      | 10567680   |
| train/                  |            |
|    approx_kl            | 0.03242604 |
|    clip_fraction        | 0.286      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.02      |
|    explained_variance   | 0.802      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0013    |
|    n_updates            | 850        |
|    policy_gradient_loss | -0.00483   |
|    value_loss           | 0.072      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 352         |
|    ep_rew_mean          | 1313.0388   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 87          |
|    time_elapsed         | 11008       |
|    total_timesteps      | 10690560    |
| train/                  |             |
|    approx_kl            | 0.033284083 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.03       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0176     |
|    n_updates            | 860         |
|    policy_gradient_loss | -0.00553    |
|    value_loss           | 0.0689      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 361        |
|    ep_rew_mean          | 1347.0269  |
| time/                   |            |
|    fps                  | 970        |
|    iterations           | 88         |
|    time_elapsed         | 11136      |
|    total_timesteps      | 10813440   |
| train/                  |            |
|    approx_kl            | 0.03347036 |
|    clip_fraction        | 0.283      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.98      |
|    explained_variance   | 0.855      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0312     |
|    n_updates            | 870        |
|    policy_gradient_loss | -0.00553   |
|    value_loss           | 0.0646     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 300         |
|    ep_rew_mean          | 1083.6487   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 89          |
|    time_elapsed         | 11262       |
|    total_timesteps      | 10936320    |
| train/                  |             |
|    approx_kl            | 0.031714607 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.98       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00128    |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.00538    |
|    value_loss           | 0.0716      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 383         |
|    ep_rew_mean          | 1415.4369   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 90          |
|    time_elapsed         | 11387       |
|    total_timesteps      | 11059200    |
| train/                  |             |
|    approx_kl            | 0.032860328 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.96       |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0109      |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.00609    |
|    value_loss           | 0.0775      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 417        |
|    ep_rew_mean          | 1543.3384  |
| time/                   |            |
|    fps                  | 971        |
|    iterations           | 91         |
|    time_elapsed         | 11514      |
|    total_timesteps      | 11182080   |
| train/                  |            |
|    approx_kl            | 0.03241144 |
|    clip_fraction        | 0.286      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.97      |
|    explained_variance   | 0.774      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0522     |
|    n_updates            | 900        |
|    policy_gradient_loss | -0.00554   |
|    value_loss           | 0.0784     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 365         |
|    ep_rew_mean          | 1322.5833   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 92          |
|    time_elapsed         | 11639       |
|    total_timesteps      | 11304960    |
| train/                  |             |
|    approx_kl            | 0.033203956 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.93       |
|    explained_variance   | 0.832       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0013     |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.00541    |
|    value_loss           | 0.0719      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 405         |
|    ep_rew_mean          | 1486.7759   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 93          |
|    time_elapsed         | 11764       |
|    total_timesteps      | 11427840    |
| train/                  |             |
|    approx_kl            | 0.031969804 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.92       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0313      |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.00563    |
|    value_loss           | 0.069       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 386         |
|    ep_rew_mean          | 1436.8494   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 94          |
|    time_elapsed         | 11890       |
|    total_timesteps      | 11550720    |
| train/                  |             |
|    approx_kl            | 0.033540044 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.93       |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0364      |
|    n_updates            | 930         |
|    policy_gradient_loss | -0.00553    |
|    value_loss           | 0.0704      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 401         |
|    ep_rew_mean          | 1439.0697   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 95          |
|    time_elapsed         | 12017       |
|    total_timesteps      | 11673600    |
| train/                  |             |
|    approx_kl            | 0.032694448 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.92       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0122     |
|    n_updates            | 940         |
|    policy_gradient_loss | -0.00503    |
|    value_loss           | 0.0622      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 403         |
|    ep_rew_mean          | 1490.5946   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 96          |
|    time_elapsed         | 12143       |
|    total_timesteps      | 11796480    |
| train/                  |             |
|    approx_kl            | 0.032018587 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.89       |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0289      |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.00562    |
|    value_loss           | 0.0731      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 371         |
|    ep_rew_mean          | 1337.6805   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 97          |
|    time_elapsed         | 12269       |
|    total_timesteps      | 11919360    |
| train/                  |             |
|    approx_kl            | 0.032704815 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.87       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0134      |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.00517    |
|    value_loss           | 0.07        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 410        |
|    ep_rew_mean          | 1516.1024  |
| time/                   |            |
|    fps                  | 971        |
|    iterations           | 98         |
|    time_elapsed         | 12397      |
|    total_timesteps      | 12042240   |
| train/                  |            |
|    approx_kl            | 0.03374566 |
|    clip_fraction        | 0.286      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.87      |
|    explained_variance   | 0.773      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.125      |
|    n_updates            | 970        |
|    policy_gradient_loss | -0.00526   |
|    value_loss           | 0.0847     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 350         |
|    ep_rew_mean          | 1304.6382   |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 99          |
|    time_elapsed         | 12550       |
|    total_timesteps      | 12165120    |
| train/                  |             |
|    approx_kl            | 0.035096765 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.85       |
|    explained_variance   | 0.794       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0472      |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.00579    |
|    value_loss           | 0.0783      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 433        |
|    ep_rew_mean          | 1632.2623  |
| time/                   |            |
|    fps                  | 969        |
|    iterations           | 100        |
|    time_elapsed         | 12676      |
|    total_timesteps      | 12288000   |
| train/                  |            |
|    approx_kl            | 0.03370212 |
|    clip_fraction        | 0.288      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.88      |
|    explained_variance   | 0.787      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0445     |
|    n_updates            | 990        |
|    policy_gradient_loss | -0.00606   |
|    value_loss           | 0.0699     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 408         |
|    ep_rew_mean          | 1491.1508   |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 101         |
|    time_elapsed         | 12801       |
|    total_timesteps      | 12410880    |
| train/                  |             |
|    approx_kl            | 0.032608524 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.86       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.025      |
|    n_updates            | 1000        |
|    policy_gradient_loss | -0.00528    |
|    value_loss           | 0.0643      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 346         |
|    ep_rew_mean          | 1271.0305   |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 102         |
|    time_elapsed         | 12929       |
|    total_timesteps      | 12533760    |
| train/                  |             |
|    approx_kl            | 0.033489887 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0125      |
|    n_updates            | 1010        |
|    policy_gradient_loss | -0.00546    |
|    value_loss           | 0.0742      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 355         |
|    ep_rew_mean          | 1335.9413   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 103         |
|    time_elapsed         | 13069       |
|    total_timesteps      | 12656640    |
| train/                  |             |
|    approx_kl            | 0.033461213 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0319     |
|    n_updates            | 1020        |
|    policy_gradient_loss | -0.0057     |
|    value_loss           | 0.0694      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 418         |
|    ep_rew_mean          | 1540.7472   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 104         |
|    time_elapsed         | 13196       |
|    total_timesteps      | 12779520    |
| train/                  |             |
|    approx_kl            | 0.033530403 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.79       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00477    |
|    n_updates            | 1030        |
|    policy_gradient_loss | -0.0054     |
|    value_loss           | 0.0751      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1625.7439   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 105         |
|    time_elapsed         | 13323       |
|    total_timesteps      | 12902400    |
| train/                  |             |
|    approx_kl            | 0.032467242 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00198    |
|    n_updates            | 1040        |
|    policy_gradient_loss | -0.00504    |
|    value_loss           | 0.0735      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 404         |
|    ep_rew_mean          | 1482.6019   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 106         |
|    time_elapsed         | 13449       |
|    total_timesteps      | 13025280    |
| train/                  |             |
|    approx_kl            | 0.033381287 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00628     |
|    n_updates            | 1050        |
|    policy_gradient_loss | -0.00538    |
|    value_loss           | 0.0748      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 427        |
|    ep_rew_mean          | 1594.8097  |
| time/                   |            |
|    fps                  | 968        |
|    iterations           | 107        |
|    time_elapsed         | 13574      |
|    total_timesteps      | 13148160   |
| train/                  |            |
|    approx_kl            | 0.03392848 |
|    clip_fraction        | 0.287      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.82      |
|    explained_variance   | 0.765      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0297     |
|    n_updates            | 1060       |
|    policy_gradient_loss | -0.00569   |
|    value_loss           | 0.0699     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 395         |
|    ep_rew_mean          | 1491.3024   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 108         |
|    time_elapsed         | 13700       |
|    total_timesteps      | 13271040    |
| train/                  |             |
|    approx_kl            | 0.033191442 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0147      |
|    n_updates            | 1070        |
|    policy_gradient_loss | -0.00553    |
|    value_loss           | 0.0647      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 441        |
|    ep_rew_mean          | 1664.2662  |
| time/                   |            |
|    fps                  | 968        |
|    iterations           | 109        |
|    time_elapsed         | 13829      |
|    total_timesteps      | 13393920   |
| train/                  |            |
|    approx_kl            | 0.03412932 |
|    clip_fraction        | 0.286      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.77      |
|    explained_variance   | 0.79       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0279     |
|    n_updates            | 1080       |
|    policy_gradient_loss | -0.00543   |
|    value_loss           | 0.0677     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 396         |
|    ep_rew_mean          | 1511.9407   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 110         |
|    time_elapsed         | 13957       |
|    total_timesteps      | 13516800    |
| train/                  |             |
|    approx_kl            | 0.032763764 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0165     |
|    n_updates            | 1090        |
|    policy_gradient_loss | -0.00539    |
|    value_loss           | 0.0641      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 392         |
|    ep_rew_mean          | 1488.278    |
| time/                   |             |
|    fps                  | 966         |
|    iterations           | 111         |
|    time_elapsed         | 14110       |
|    total_timesteps      | 13639680    |
| train/                  |             |
|    approx_kl            | 0.034458004 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00237     |
|    n_updates            | 1100        |
|    policy_gradient_loss | -0.00582    |
|    value_loss           | 0.0766      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 444         |
|    ep_rew_mean          | 1689.1707   |
| time/                   |             |
|    fps                  | 966         |
|    iterations           | 112         |
|    time_elapsed         | 14238       |
|    total_timesteps      | 13762560    |
| train/                  |             |
|    approx_kl            | 0.034309458 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.825       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0603      |
|    n_updates            | 1110        |
|    policy_gradient_loss | -0.00593    |
|    value_loss           | 0.0704      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 383         |
|    ep_rew_mean          | 1447.7771   |
| time/                   |             |
|    fps                  | 964         |
|    iterations           | 113         |
|    time_elapsed         | 14392       |
|    total_timesteps      | 13885440    |
| train/                  |             |
|    approx_kl            | 0.032050412 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0135      |
|    n_updates            | 1120        |
|    policy_gradient_loss | -0.00506    |
|    value_loss           | 0.0633      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | 1394.6893   |
| time/                   |             |
|    fps                  | 964         |
|    iterations           | 114         |
|    time_elapsed         | 14522       |
|    total_timesteps      | 14008320    |
| train/                  |             |
|    approx_kl            | 0.034089956 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 0.78        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0499      |
|    n_updates            | 1130        |
|    policy_gradient_loss | -0.00515    |
|    value_loss           | 0.0718      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 398         |
|    ep_rew_mean          | 1472.6779   |
| time/                   |             |
|    fps                  | 964         |
|    iterations           | 115         |
|    time_elapsed         | 14648       |
|    total_timesteps      | 14131200    |
| train/                  |             |
|    approx_kl            | 0.033537816 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0452      |
|    n_updates            | 1140        |
|    policy_gradient_loss | -0.0049     |
|    value_loss           | 0.0757      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 339         |
|    ep_rew_mean          | 1262.2711   |
| time/                   |             |
|    fps                  | 964         |
|    iterations           | 116         |
|    time_elapsed         | 14774       |
|    total_timesteps      | 14254080    |
| train/                  |             |
|    approx_kl            | 0.034395184 |
|    clip_fraction        | 0.29        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.791       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0158     |
|    n_updates            | 1150        |
|    policy_gradient_loss | -0.00478    |
|    value_loss           | 0.081       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 426       |
