2024-02-23 21:28:34.837878
Logging to Training/Logs/TekusLR0002
Using cpu device
---------------------------------
| rollout/           |          |
|    fps                  | 951         |
|    iterations           | 76          |
|    time_elapsed         | 9810        |
|    total_timesteps      | 9338880     |
| train/                  |             |
|    approx_kl            | 0.019896122 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.22       |
|    explained_variance   | 0.823       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.182       |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.00897    |
|    value_loss           | 0.0938      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 433         |
|    ep_rew_mean          | 1516.1458   |
| time/                   |             |
|    fps                  | 951         |
|    iterations           | 77          |
|    time_elapsed         | 9939        |
|    total_timesteps      | 9461760     |
| train/                  |             |
|    approx_kl            | 0.019518908 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.2        |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.00931    |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00871    |
|    value_loss           | 0.101       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1589.6206   |
| time/                   |             |
|    fps                  | 951         |
|    iterations           | 78          |
|    time_elapsed         | 10070       |
|    total_timesteps      | 9584640     |
| train/                  |             |
|    approx_kl            | 0.019878082 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.17       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0158      |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.00831    |
|    value_loss           | 0.118       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1588.1808   |
| time/                   |             |
|    fps                  | 951         |
|    iterations           | 79          |
|    time_elapsed         | 10201       |
|    total_timesteps      | 9707520     |
| train/                  |             |
|    approx_kl            | 0.019251158 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.17       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0518      |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00794    |
|    value_loss           | 0.121       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1556.2767   |
| time/                   |             |
|    fps                  | 951         |
|    iterations           | 80          |
|    time_elapsed         | 10334       |
|    total_timesteps      | 9830400     |
| train/                  |             |
|    approx_kl            | 0.018868003 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.13       |
|    explained_variance   | 0.759       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0116      |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00778    |
|    value_loss           | 0.134       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1614.0872   |
| time/                   |             |
|    fps                  | 949         |
|    iterations           | 81          |
|    time_elapsed         | 10486       |
|    total_timesteps      | 9953280     |
| train/                  |             |
|    approx_kl            | 0.019741507 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.12       |
|    explained_variance   | 0.763       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0913      |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.00804    |
|    value_loss           | 0.127       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1592.7628  |
| time/                   |            |
|    fps                  | 948        |
|    iterations           | 82         |
|    time_elapsed         | 10619      |
|    total_timesteps      | 10076160   |
| train/                  |            |
|    approx_kl            | 0.01877358 |
|    clip_fraction        | 0.208      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.13      |
|    explained_variance   | 0.643      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0715     |
|    n_updates            | 810        |
|    policy_gradient_loss | -0.00744   |
|    value_loss           | 0.14       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 445         |
|    ep_rew_mean          | 1584.3704   |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 83          |
|    time_elapsed         | 10751       |
|    total_timesteps      | 10199040    |
| train/                  |             |
|    approx_kl            | 0.018411377 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.11       |
|    explained_variance   | 0.655       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.085       |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.00664    |
|    value_loss           | 0.148       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 449         |
|    ep_rew_mean          | 1596.969    |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 84          |
|    time_elapsed         | 10881       |
|    total_timesteps      | 10321920    |
| train/                  |             |
|    approx_kl            | 0.018377852 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.13       |
|    explained_variance   | 0.623       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0795      |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.00771    |
|    value_loss           | 0.148       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1588.0721  |
| time/                   |            |
|    fps                  | 948        |
|    iterations           | 85         |
|    time_elapsed         | 11012      |
|    total_timesteps      | 10444800   |
| train/                  |            |
|    approx_kl            | 0.01825423 |
|    clip_fraction        | 0.208      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.1       |
|    explained_variance   | 0.702      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.11       |
|    n_updates            | 840        |
|    policy_gradient_loss | -0.00717   |
|    value_loss           | 0.144      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1620.5247   |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 86          |
|    time_elapsed         | 11144       |
|    total_timesteps      | 10567680    |
| train/                  |             |
|    approx_kl            | 0.018355167 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.07       |
|    explained_variance   | 0.75        |
|    learning_rate        | 0.0002      |
|    loss                 | -0.01       |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.00753    |
|    value_loss           | 0.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 429         |
|    ep_rew_mean          | 1561.9777   |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 87          |
|    time_elapsed         | 11274       |
|    total_timesteps      | 10690560    |
| train/                  |             |
|    approx_kl            | 0.018699849 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.05       |
|    explained_variance   | 0.739       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0237      |
|    n_updates            | 860         |
|    policy_gradient_loss | -0.00714    |
|    value_loss           | 0.134       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 436         |
|    ep_rew_mean          | 1569.0581   |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 88          |
|    time_elapsed         | 11408       |
|    total_timesteps      | 10813440    |
| train/                  |             |
|    approx_kl            | 0.017801074 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.02       |
|    explained_variance   | 0.694       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0539      |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.00616    |
|    value_loss           | 0.147       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 428         |
|    ep_rew_mean          | 1571.2583   |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 89          |
|    time_elapsed         | 11539       |
|    total_timesteps      | 10936320    |
| train/                  |             |
|    approx_kl            | 0.017873833 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.97       |
|    explained_variance   | 0.731       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0654      |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.0069     |
|    value_loss           | 0.149       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 434        |
|    ep_rew_mean          | 1571.5187  |
| time/                   |            |
|    fps                  | 947        |
|    iterations           | 90         |
|    time_elapsed         | 11669      |
|    total_timesteps      | 11059200   |
| train/                  |            |
|    approx_kl            | 0.01797027 |
|    clip_fraction        | 0.195      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.99      |
|    explained_variance   | 0.667      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0624     |
|    n_updates            | 890        |
|    policy_gradient_loss | -0.00707   |
|    value_loss           | 0.14       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1567.7098   |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 91          |
|    time_elapsed         | 11800       |
|    total_timesteps      | 11182080    |
| train/                  |             |
|    approx_kl            | 0.018021954 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.99       |
|    explained_variance   | 0.78        |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0391      |
|    n_updates            | 900         |
|    policy_gradient_loss | -0.0074     |
|    value_loss           | 0.132       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1633.0751   |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 92          |
|    time_elapsed         | 11932       |
|    total_timesteps      | 11304960    |
| train/                  |             |
|    approx_kl            | 0.017820656 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.97       |
|    explained_variance   | 0.719       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0182      |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.00703    |
|    value_loss           | 0.163       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1642.8577   |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 93          |
|    time_elapsed         | 12064       |
|    total_timesteps      | 11427840    |
| train/                  |             |
|    approx_kl            | 0.017044816 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3          |
|    explained_variance   | 0.72        |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0723      |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.00669    |
|    value_loss           | 0.143       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 429         |
|    ep_rew_mean          | 1546.2906   |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 94          |
|    time_elapsed         | 12196       |
|    total_timesteps      | 11550720    |
| train/                  |             |
|    approx_kl            | 0.016716156 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.95       |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.00293     |
|    n_updates            | 930         |
|    policy_gradient_loss | -0.00685    |
|    value_loss           | 0.142       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1575.5875   |
| time/                   |             |
|    fps                  | 946         |
|    iterations           | 95          |
|    time_elapsed         | 12328       |
|    total_timesteps      | 11673600    |
| train/                  |             |
|    approx_kl            | 0.017366707 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.92       |
|    explained_variance   | 0.695       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.104       |
|    n_updates            | 940         |
|    policy_gradient_loss | -0.00677    |
|    value_loss           | 0.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1646.9674   |
| time/                   |             |
|    fps                  | 946         |
|    iterations           | 96          |
|    time_elapsed         | 12464       |
|    total_timesteps      | 11796480    |
| train/                  |             |
|    approx_kl            | 0.016341647 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.775       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.0209     |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.00682    |
|    value_loss           | 0.132       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1570.8141   |
| time/                   |             |
|    fps                  | 946         |
|    iterations           | 97          |
|    time_elapsed         | 12599       |
|    total_timesteps      | 11919360    |
| train/                  |             |
|    approx_kl            | 0.016138729 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.92       |
|    explained_variance   | 0.605       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.108       |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.00483    |
|    value_loss           | 0.149       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1611.9075   |
| time/                   |             |
|    fps                  | 945         |
|    iterations           | 98          |
|    time_elapsed         | 12731       |
|    total_timesteps      | 12042240    |
| train/                  |             |
|    approx_kl            | 0.016081892 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.741       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.108       |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.00636    |
|    value_loss           | 0.121       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 423         |
|    ep_rew_mean          | 1551.8022   |
| time/                   |             |
|    fps                  | 945         |
|    iterations           | 99          |
|    time_elapsed         | 12864       |
|    total_timesteps      | 12165120    |
| train/                  |             |
|    approx_kl            | 0.016747637 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.89       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0522      |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.00574    |
|    value_loss           | 0.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1603.7878   |
| time/                   |             |
|    fps                  | 945         |
|    iterations           | 100         |
|    time_elapsed         | 12996       |
|    total_timesteps      | 12288000    |
| train/                  |             |
|    approx_kl            | 0.016627043 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.91       |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.133       |
|    n_updates            | 990         |
|    policy_gradient_loss | -0.00748    |
|    value_loss           | 0.108       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 447         |
|    ep_rew_mean          | 1603.4292   |
| time/                   |             |
|    fps                  | 945         |
|    iterations           | 101         |
|    time_elapsed         | 13127       |
|    total_timesteps      | 12410880    |
| train/                  |             |
|    approx_kl            | 0.017624656 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.91       |
|    explained_variance   | 0.848       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0997      |
|    n_updates            | 1000        |
|    policy_gradient_loss | -0.00737    |
|    value_loss           | 0.114       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 413         |
|    ep_rew_mean          | 1432.9963   |
| time/                   |             |
|    fps                  | 945         |
|    iterations           | 102         |
|    time_elapsed         | 13259       |
|    total_timesteps      | 12533760    |
| train/                  |             |
|    approx_kl            | 0.017523857 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.0126     |
|    n_updates            | 1010        |
|    policy_gradient_loss | -0.00691    |
|    value_loss           | 0.129       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1597.0304   |
| time/                   |             |
|    fps                  | 944         |
|    iterations           | 103         |
|    time_elapsed         | 13395       |
|    total_timesteps      | 12656640    |
| train/                  |             |
|    approx_kl            | 0.017746294 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0598      |
|    n_updates            | 1020        |
|    policy_gradient_loss | -0.00813    |
|    value_loss           | 0.0981      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1609.7518  |
| time/                   |            |
|    fps                  | 944        |
|    iterations           | 104        |
|    time_elapsed         | 13529      |
|    total_timesteps      | 12779520   |
| train/                  |            |
|    approx_kl            | 0.01690609 |
|    clip_fraction        | 0.18       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.9       |
|    explained_variance   | 0.815      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0471     |
|    n_updates            | 1030       |
|    policy_gradient_loss | -0.0064    |
|    value_loss           | 0.125      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 445         |
|    ep_rew_mean          | 1591.263    |
| time/                   |             |
|    fps                  | 944         |
|    iterations           | 105         |
|    time_elapsed         | 13659       |
|    total_timesteps      | 12902400    |
| train/                  |             |
|    approx_kl            | 0.016483825 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.91       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0221      |
|    n_updates            | 1040        |
|    policy_gradient_loss | -0.00624    |
|    value_loss           | 0.128       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1633.3225  |
| time/                   |            |
|    fps                  | 944        |
|    iterations           | 106        |
|    time_elapsed         | 13791      |
|    total_timesteps      | 13025280   |
| train/                  |            |
|    approx_kl            | 0.01629779 |
|    clip_fraction        | 0.172      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.87      |
|    explained_variance   | 0.782      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0965     |
|    n_updates            | 1050       |
|    policy_gradient_loss | -0.00706   |
|    value_loss           | 0.129      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1638.718   |
| time/                   |            |
|    fps                  | 944        |
|    iterations           | 107        |
|    time_elapsed         | 13922      |
|    total_timesteps      | 13148160   |
| train/                  |            |
|    approx_kl            | 0.01598313 |
|    clip_fraction        | 0.169      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.89      |
|    explained_variance   | 0.791      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0216     |
|    n_updates            | 1060       |
|    policy_gradient_loss | -0.00572   |
|    value_loss           | 0.13       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 426        |
|    ep_rew_mean          | 1563.2428  |
| time/                   |            |
|    fps                  | 944        |
|    iterations           | 108        |
|    time_elapsed         | 14053      |
|    total_timesteps      | 13271040   |
| train/                  |            |
|    approx_kl            | 0.01633128 |
|    clip_fraction        | 0.177      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.84      |
|    explained_variance   | 0.776      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0352     |
|    n_updates            | 1070       |
|    policy_gradient_loss | -0.00609   |
|    value_loss           | 0.14       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1640.1868   |
| time/                   |             |
|    fps                  | 944         |
|    iterations           | 109         |
|    time_elapsed         | 14186       |
|    total_timesteps      | 13393920    |
| train/                  |             |
|    approx_kl            | 0.015740449 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.89       |
|    explained_variance   | 0.731       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0403      |
|    n_updates            | 1080        |
|    policy_gradient_loss | -0.00517    |
|    value_loss           | 0.154       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 426         |
|    ep_rew_mean          | 1586.2219   |
| time/                   |             |
|    fps                  | 944         |
|    iterations           | 110         |
|    time_elapsed         | 14316       |
|    total_timesteps      | 13516800    |
| train/                  |             |
|    approx_kl            | 0.016004262 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.92       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0015      |
|    n_updates            | 1090        |
|    policy_gradient_loss | -0.00635    |
|    value_loss           | 0.137       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1668.7665   |
| time/                   |             |
|    fps                  | 943         |
|    iterations           | 111         |
|    time_elapsed         | 14449       |
|    total_timesteps      | 13639680    |
| train/                  |             |
|    approx_kl            | 0.014808741 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.93       |
|    explained_variance   | 0.68        |
|    learning_rate        | 0.0002      |
|    loss                 | 0.035       |
|    n_updates            | 1100        |
|    policy_gradient_loss | -0.00463    |
|    value_loss           | 0.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1689.048    |
| time/                   |             |
|    fps                  | 943         |
|    iterations           | 112         |
|    time_elapsed         | 14582       |
|    total_timesteps      | 13762560    |
| train/                  |             |
|    approx_kl            | 0.014262884 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.95       |
|    explained_variance   | 0.516       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0215      |
|    n_updates            | 1110        |
|    policy_gradient_loss | -0.00365    |
|    value_loss           | 0.187       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1689.2804   |
| time/                   |             |
|    fps                  | 943         |
|    iterations           | 113         |
|    time_elapsed         | 14714       |
|    total_timesteps      | 13885440    |
| train/                  |             |
|    approx_kl            | 0.013576587 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.96       |
|    explained_variance   | 0.61        |
|    learning_rate        | 0.0002      |
|    loss                 | 0.106       |
|    n_updates            | 1120        |
|    policy_gradient_loss | -0.00393    |
|    value_loss           | 0.186       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1662.4583   |
| time/                   |             |
|    fps                  | 943         |
|    iterations           | 114         |
|    time_elapsed         | 14845       |
|    total_timesteps      | 14008320    |
| train/                  |             |
|    approx_kl            | 0.014050101 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.95       |
|    explained_variance   | 0.503       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0976      |
|    n_updates            | 1130        |
|    policy_gradient_loss | -0.00341    |
|    value_loss           | 0.185       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 450          |
|    ep_rew_mean          | 1683.9062    |
| time/                   |              |
|    fps                  | 942          |
|    iterations           | 115          |
|    time_elapsed         | 14987        |
|    total_timesteps      | 14131200     |
| train/                  |              |
|    approx_kl            | 0.0123142935 |
|    clip_fraction        | 0.144        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.98        |
|    explained_variance   | 0.374        |
|    learning_rate        | 0.0002       |
|    loss                 | 0.0611       |
|    n_updates            | 1140         |
|    policy_gradient_loss | -0.00251     |
|    value_loss           | 0.189        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1688.4695   |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 116         |
|    time_elapsed         | 15135       |
|    total_timesteps      | 14254080    |
| train/                  |             |
|    approx_kl            | 0.012073061 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3          |
|    explained_variance   | 0.367       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0135      |
|    n_updates            | 1150        |
|    policy_gradient_loss | -0.00315    |
|    value_loss           | 0.189       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1687.9392   |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 117         |
|    time_elapsed         | 15267       |
|    total_timesteps      | 14376960    |
| train/                  |             |
|    approx_kl            | 0.013455831 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.98       |
|    explained_variance   | 0.446       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0747      |
|    n_updates            | 1160        |
|    policy_gradient_loss | -0.00305    |
|    value_loss           | 0.186       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1664.8617   |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 118         |
|    time_elapsed         | 15400       |
|    total_timesteps      | 14499840    |
| train/                  |             |
|    approx_kl            | 0.011802916 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.97       |
|    explained_variance   | 0.516       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0324      |
|    n_updates            | 1170        |
|    policy_gradient_loss | -0.00245    |
|    value_loss           | 0.168       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1635.8538   |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 119         |
|    time_elapsed         | 15532       |
|    total_timesteps      | 14622720    |
| train/                  |             |
|    approx_kl            | 0.013649782 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.91       |
|    explained_variance   | 0.694       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.0829      |
|    n_updates            | 1180        |
|    policy_gradient_loss | -0.00425    |
|    value_loss           | 0.153       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1614.9742   |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 120         |
|    time_elapsed         | 15664       |
|    total_timesteps      | 14745600    |
| train/                  |             |
|    approx_kl            | 0.015880102 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.85       |
|    explained_variance   | 0.734       |
|    learning_rate        | 0.0002      |
|    loss                 | 0.115       |
|    n_updates            | 1190        |
|    policy_gradient_loss | -0.00554    |
|    value_loss           | 0.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 418         |
|    ep_rew_mean          | 1462.4094   |
| time/                   |             |
|    fps                  | 941         |
|    iterations           | 121         |
|    time_elapsed         | 15797       |
|    total_timesteps      | 14868480    |
| train/                  |             |
|    approx_kl            | 0.017220786 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.79       |
|    explained_variance   | 0.812       |
|    learning_rate        | 0.0002      |
|    loss                 | -0.00366    |
|    n_updates            | 1200        |
|    policy_gradient_loss | -0.007      |
|    value_loss           | 0.0974      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1621.5204  |
| time/                   |            |
|    fps                  | 941        |
