2024-02-15 16:06:58.076030
Logging to Training/Logs/TekusRewardOne-OneC
----------------------------------
| rollout/           |           |
|    value_loss           | 0.0931     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1128.9905   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 72          |
|    time_elapsed         | 9821        |
|    total_timesteps      | 8847360     |
| train/                  |             |
|    approx_kl            | 0.011684396 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.722       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0106     |
|    n_updates            | 3970        |
|    policy_gradient_loss | -0.000495   |
|    value_loss           | 0.114       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1064.2473   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 73          |
|    time_elapsed         | 9958        |
|    total_timesteps      | 8970240     |
| train/                  |             |
|    approx_kl            | 0.013833751 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.004      |
|    n_updates            | 3980        |
|    policy_gradient_loss | -0.0012     |
|    value_loss           | 0.094       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1068.0168   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 74          |
|    time_elapsed         | 10096       |
|    total_timesteps      | 9093120     |
| train/                  |             |
|    approx_kl            | 0.011710938 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.045       |
|    n_updates            | 3990        |
|    policy_gradient_loss | -0.000956   |
|    value_loss           | 0.107       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 450          |
|    ep_rew_mean          | 1069.8373    |
| time/                   |              |
|    fps                  | 900          |
|    iterations           | 75           |
|    time_elapsed         | 10233        |
|    total_timesteps      | 9216000      |
| train/                  |              |
|    approx_kl            | 0.0128093185 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.15        |
|    explained_variance   | 0.791        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0241       |
|    n_updates            | 4000         |
|    policy_gradient_loss | -0.000838    |
|    value_loss           | 0.088        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1118.0331   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 76          |
|    time_elapsed         | 10373       |
|    total_timesteps      | 9338880     |
| train/                  |             |
|    approx_kl            | 0.012567353 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.742       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0565      |
|    n_updates            | 4010        |
|    policy_gradient_loss | -0.000777   |
|    value_loss           | 0.119       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1199.3737   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 77          |
|    time_elapsed         | 10512       |
|    total_timesteps      | 9461760     |
| train/                  |             |
|    approx_kl            | 0.011132342 |
|    clip_fraction        | 0.0991      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.13        |
|    n_updates            | 4020        |
|    policy_gradient_loss | -0.000629   |
|    value_loss           | 0.106       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1166.1006   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 78          |
|    time_elapsed         | 10650       |
|    total_timesteps      | 9584640     |
| train/                  |             |
|    approx_kl            | 0.010222258 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.751       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0471      |
|    n_updates            | 4030        |
|    policy_gradient_loss | -0.000587   |
|    value_loss           | 0.127       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1130.0531   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 79          |
|    time_elapsed         | 10788       |
|    total_timesteps      | 9707520     |
| train/                  |             |
|    approx_kl            | 0.011361364 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.755       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00489    |
|    n_updates            | 4040        |
|    policy_gradient_loss | -0.000284   |
|    value_loss           | 0.119       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1099.1093  |
| time/                   |            |
|    fps                  | 899        |
|    iterations           | 80         |
|    time_elapsed         | 10926      |
|    total_timesteps      | 9830400    |
| train/                  |            |
|    approx_kl            | 0.01117119 |
|    clip_fraction        | 0.106      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.23      |
|    explained_variance   | 0.774      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00746    |
|    n_updates            | 4050       |
|    policy_gradient_loss | -0.000563  |
|    value_loss           | 0.12       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1131.7273   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 81          |
|    time_elapsed         | 11064       |
|    total_timesteps      | 9953280     |
| train/                  |             |
|    approx_kl            | 0.011714822 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0446      |
|    n_updates            | 4060        |
|    policy_gradient_loss | -0.00158    |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1079.4257   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 82          |
|    time_elapsed         | 11202       |
|    total_timesteps      | 10076160    |
| train/                  |             |
|    approx_kl            | 0.013912224 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0401      |
|    n_updates            | 4070        |
|    policy_gradient_loss | -0.000876   |
|    value_loss           | 0.116       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1126.1033   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 83          |
|    time_elapsed         | 11339       |
|    total_timesteps      | 10199040    |
| train/                  |             |
|    approx_kl            | 0.010548939 |
|    clip_fraction        | 0.0947      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.24       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0793      |
|    n_updates            | 4080        |
|    policy_gradient_loss | -0.000279   |
|    value_loss           | 0.123       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1089.3048   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 84          |
|    time_elapsed         | 11475       |
|    total_timesteps      | 10321920    |
| train/                  |             |
|    approx_kl            | 0.016239045 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0453      |
|    n_updates            | 4090        |
|    policy_gradient_loss | -0.000239   |
|    value_loss           | 0.0983      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1080.5676   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 85          |
|    time_elapsed         | 11612       |
|    total_timesteps      | 10444800    |
| train/                  |             |
|    approx_kl            | 0.012967905 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.786       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0504      |
|    n_updates            | 4100        |
|    policy_gradient_loss | -0.00133    |
|    value_loss           | 0.116       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1079.7054   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 86          |
|    time_elapsed         | 11749       |
|    total_timesteps      | 10567680    |
| train/                  |             |
|    approx_kl            | 0.014469799 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.13       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0288      |
|    n_updates            | 4110        |
|    policy_gradient_loss | -0.0012     |
|    value_loss           | 0.0986      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1085.3926  |
| time/                   |            |
|    fps                  | 899        |
|    iterations           | 87         |
|    time_elapsed         | 11883      |
|    total_timesteps      | 10690560   |
| train/                  |            |
|    approx_kl            | 0.01551477 |
|    clip_fraction        | 0.109      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.19      |
|    explained_variance   | 0.783      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00849    |
|    n_updates            | 4120       |
|    policy_gradient_loss | -0.00172   |
|    value_loss           | 0.116      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1065.8866   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 88          |
|    time_elapsed         | 12018       |
|    total_timesteps      | 10813440    |
| train/                  |             |
|    approx_kl            | 0.014554167 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0414      |
|    n_updates            | 4130        |
|    policy_gradient_loss | -0.000824   |
|    value_loss           | 0.0952      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1103.3319   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 89          |
|    time_elapsed         | 12153       |
|    total_timesteps      | 10936320    |
| train/                  |             |
|    approx_kl            | 0.015504638 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0483      |
|    n_updates            | 4140        |
|    policy_gradient_loss | -0.00186    |
|    value_loss           | 0.105       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1081.6069   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 90          |
|    time_elapsed         | 12290       |
|    total_timesteps      | 11059200    |
| train/                  |             |
|    approx_kl            | 0.014223796 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.22       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0711      |
|    n_updates            | 4150        |
|    policy_gradient_loss | -0.00124    |
|    value_loss           | 0.128       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1157.7106   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 91          |
|    time_elapsed         | 12424       |
|    total_timesteps      | 11182080    |
| train/                  |             |
|    approx_kl            | 0.012407881 |
|    clip_fraction        | 0.0966      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0169      |
|    n_updates            | 4160        |
|    policy_gradient_loss | -0.00133    |
|    value_loss           | 0.115       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1122.259    |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 92          |
|    time_elapsed         | 12561       |
|    total_timesteps      | 11304960    |
| train/                  |             |
|    approx_kl            | 0.011646372 |
|    clip_fraction        | 0.0963      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.000137   |
|    n_updates            | 4170        |
|    policy_gradient_loss | -0.00141    |
|    value_loss           | 0.153       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1151.5254   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 93          |
|    time_elapsed         | 12696       |
|    total_timesteps      | 11427840    |
| train/                  |             |
|    approx_kl            | 0.011883578 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.844       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00158    |
|    n_updates            | 4180        |
|    policy_gradient_loss | -0.00165    |
|    value_loss           | 0.118       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1146.6731   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 94          |
|    time_elapsed         | 12834       |
|    total_timesteps      | 11550720    |
| train/                  |             |
|    approx_kl            | 0.011511334 |
|    clip_fraction        | 0.098       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.24       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0217      |
|    n_updates            | 4190        |
|    policy_gradient_loss | -0.00161    |
|    value_loss           | 0.147       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1142.241    |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 95          |
|    time_elapsed         | 12970       |
|    total_timesteps      | 11673600    |
| train/                  |             |
|    approx_kl            | 0.010986784 |
|    clip_fraction        | 0.0918      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0667      |
|    n_updates            | 4200        |
|    policy_gradient_loss | -0.000848   |
|    value_loss           | 0.122       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1099.8495   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 96          |
|    time_elapsed         | 13108       |
|    total_timesteps      | 11796480    |
| train/                  |             |
|    approx_kl            | 0.011933474 |
|    clip_fraction        | 0.0907      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.782       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0017      |
|    n_updates            | 4210        |
|    policy_gradient_loss | -0.00123    |
|    value_loss           | 0.12        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1103.7153  |
| time/                   |            |
|    fps                  | 899        |
|    iterations           | 97         |
|    time_elapsed         | 13245      |
|    total_timesteps      | 11919360   |
| train/                  |            |
|    approx_kl            | 0.10104833 |
|    clip_fraction        | 0.118      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.15      |
|    explained_variance   | 0.588      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0487     |
|    n_updates            | 4220       |
|    policy_gradient_loss | -0.000839  |
|    value_loss           | 0.0948     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1083.7742   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 98          |
|    time_elapsed         | 13380       |
|    total_timesteps      | 12042240    |
| train/                  |             |
|    approx_kl            | 0.015635522 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.15       |
|    explained_variance   | 0.555       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0357      |
|    n_updates            | 4230        |
|    policy_gradient_loss | -0.0011     |
|    value_loss           | 0.102       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1091.693    |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 99          |
|    time_elapsed         | 13516       |
|    total_timesteps      | 12165120    |
| train/                  |             |
|    approx_kl            | 0.015410185 |
|    clip_fraction        | 0.0996      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.15       |
|    explained_variance   | 0.573       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0632      |
|    n_updates            | 4240        |
|    policy_gradient_loss | -0.00105    |
|    value_loss           | 0.115       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1091.5869   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 100         |
|    time_elapsed         | 13651       |
|    total_timesteps      | 12288000    |
| train/                  |             |
|    approx_kl            | 0.021539265 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.74        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0564      |
|    n_updates            | 4250        |
|    policy_gradient_loss | -0.00109    |
|    value_loss           | 0.0866      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1086.3391   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 101         |
|    time_elapsed         | 13785       |
|    total_timesteps      | 12410880    |
| train/                  |             |
|    approx_kl            | 0.019450938 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.608       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0546      |
|    n_updates            | 4260        |
|    policy_gradient_loss | -0.000854   |
|    value_loss           | 0.094       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1074.6024   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 102         |
|    time_elapsed         | 13920       |
|    total_timesteps      | 12533760    |
| train/                  |             |
|    approx_kl            | 0.018506372 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.612       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0388      |
|    n_updates            | 4270        |
|    policy_gradient_loss | -0.000942   |
|    value_loss           | 0.0855      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1113.0851   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 103         |
|    time_elapsed         | 14054       |
|    total_timesteps      | 12656640    |
| train/                  |             |
|    approx_kl            | 0.018600173 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.14       |
|    explained_variance   | 0.559       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.000378   |
|    n_updates            | 4280        |
|    policy_gradient_loss | -0.00109    |
|    value_loss           | 0.101       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1068.5353   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 104         |
|    time_elapsed         | 14187       |
|    total_timesteps      | 12779520    |
| train/                  |             |
|    approx_kl            | 0.021176536 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.65        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.04        |
|    n_updates            | 4290        |
|    policy_gradient_loss | -0.000765   |
|    value_loss           | 0.0933      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1116.3718   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 105         |
|    time_elapsed         | 14323       |
|    total_timesteps      | 12902400    |
| train/                  |             |
|    approx_kl            | 0.016885197 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.627       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0646      |
|    n_updates            | 4300        |
|    policy_gradient_loss | -0.000841   |
|    value_loss           | 0.114       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1104.2119   |
| time/                   |             |
|    fps                  | 900         |
|    iterations           | 106         |
|    time_elapsed         | 14458       |
|    total_timesteps      | 13025280    |
| train/                  |             |
|    approx_kl            | 0.020454178 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.668       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0187      |
|    n_updates            | 4310        |
|    policy_gradient_loss | -0.00114    |
|    value_loss           | 0.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1153.5887   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 107         |
|    time_elapsed         | 14622       |
|    total_timesteps      | 13148160    |
| train/                  |             |
|    approx_kl            | 0.016242662 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.22       |
|    explained_variance   | 0.671       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0235      |
|    n_updates            | 4320        |
|    policy_gradient_loss | -0.00139    |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1118.2028   |
| time/                   |             |
|    fps                  | 899         |
|    iterations           | 108         |
|    time_elapsed         | 14757       |
|    total_timesteps      | 13271040    |
| train/                  |             |
|    approx_kl            | 0.017572116 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.742       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0736      |
|    n_updates            | 4330        |
|    policy_gradient_loss | -0.00154    |
|    value_loss           | 0.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1121.8037   |
| time/                   |             |
|    fps                  | 898         |
|    iterations           | 109         |
|    time_elapsed         | 14905       |
|    total_timesteps      | 13393920    |
| train/                  |             |
|    approx_kl            | 0.013464879 |
|    clip_fraction        | 0.0997      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.24       |
|    explained_variance   | 0.735       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0625      |
|    n_updates            | 4340        |
|    policy_gradient_loss | -0.000944   |
|    value_loss           | 0.122       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1154.2806  |
| time/                   |            |
|    fps                  | 898        |
|    iterations           | 110        |
|    time_elapsed         | 15039      |
|    total_timesteps      | 13516800   |
| train/                  |            |
|    approx_kl            | 0.01075119 |
|    clip_fraction        | 0.0909     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.32      |
|    explained_variance   | 0.711      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0538     |
|    n_updates            | 4350       |
|    policy_gradient_loss | -0.000376  |
|    value_loss           | 0.133      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1098.3964   |
| time/                   |             |
|    fps                  | 898         |
|    iterations           | 111         |
|    time_elapsed         | 15176       |
|    total_timesteps      | 13639680    |
| train/                  |             |
|    approx_kl            | 0.012222997 |
|    clip_fraction        | 0.0958      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.29       |
|    explained_variance   | 0.759       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0827      |
|    n_updates            | 4360        |
|    policy_gradient_loss | -0.00141    |
|    value_loss           | 0.111       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1144.2128   |
| time/                   |             |
|    fps                  | 898         |
|    iterations           | 112         |
|    time_elapsed         | 15312       |
|    total_timesteps      | 13762560    |
| train/                  |             |
|    approx_kl            | 0.010284322 |
|    clip_fraction        | 0.0882      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.712       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0235      |
|    n_updates            | 4370        |
|    policy_gradient_loss | -0.000976   |
|    value_loss           | 0.132       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1133.9735   |
| time/                   |             |
|    fps                  | 898         |
|    iterations           | 113         |
|    time_elapsed         | 15450       |
|    total_timesteps      | 13885440    |
| train/                  |             |
|    approx_kl            | 0.010478881 |
|    clip_fraction        | 0.0923      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.791       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0724      |
|    n_updates            | 4380        |
|    policy_gradient_loss | -0.00107    |
|    value_loss           | 0.119       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1100.6168   |
| time/                   |             |
|    fps                  | 898         |
|    iterations           | 114         |
|    time_elapsed         | 15587       |
|    total_timesteps      | 14008320    |
| train/                  |             |
|    approx_kl            | 0.015320418 |
|    clip_fraction        | 0.0897      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.751       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0935      |
|    n_updates            | 4390        |
|    policy_gradient_loss | -0.000836   |
|    value_loss           | 0.129       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1132.2098  |
| time/                   |            |
|    fps                  | 898        |
|    iterations           | 115        |
|    time_elapsed         | 15725      |
|    total_timesteps      | 14131200   |
| train/                  |            |
|    approx_kl            | 0.01069859 |
|    clip_fraction        | 0.0925     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.37      |
|    explained_variance   | 0.777      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0453     |
|    n_updates            | 4400       |
|    policy_gradient_loss | -0.000913  |
|    value_loss           | 0.101      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1093.3096   |
| time/                   |             |
|    fps                  | 898         |
|    iterations           | 116         |
|    time_elapsed         | 15861       |
|    total_timesteps      | 14254080    |
| train/                  |             |
|    approx_kl            | 0.009809178 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0585      |
|    n_updates            | 4410        |
|    policy_gradient_loss | -0.00124    |
|    value_loss           | 0.141       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1086.9309   |
| time/                   |             |
|    fps                  | 898         |
|    iterations           | 117         |
|    time_elapsed         | 15996       |
|    total_timesteps      | 14376960    |
| train/                  |             |
|    approx_kl            | 0.023431536 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.752       |
|    learning_rate        | 0.0003      |
