2024-03-03 12:08:10.339758
Logging to Training/Logs/TekusReward1-1C-FINAL
----------------------------------
| rollout/           |           |
|    explained_variance   | 0.77       |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0459     |
|    n_updates            | 1570       |
|    policy_gradient_loss | -0.00528   |
|    value_loss           | 0.123      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 427        |
|    ep_rew_mean          | 1440.6487  |
| time/                   |            |
|    fps                  | 709        |
|    iterations           | 48         |
|    time_elapsed         | 8310       |
|    total_timesteps      | 5898240    |
| train/                  |            |
|    approx_kl            | 0.16924317 |
|    clip_fraction        | 0.447      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.25      |
|    explained_variance   | 0.77       |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0226     |
|    n_updates            | 1580       |
|    policy_gradient_loss | -0.00386   |
|    value_loss           | 0.125      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 400       |
|    ep_rew_mean          | 1398.1122 |
| time/                   |           |
|    fps                  | 709       |
|    iterations           | 49        |
|    time_elapsed         | 8488      |
|    total_timesteps      | 6021120   |
| train/                  |           |
|    approx_kl            | 0.164902  |
|    clip_fraction        | 0.448     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.28     |
|    explained_variance   | 0.752     |
|    learning_rate        | 0.0002    |
|    loss                 | -0.03     |
|    n_updates            | 1590      |
|    policy_gradient_loss | -0.00518  |
|    value_loss           | 0.132     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 430        |
|    ep_rew_mean          | 1481.7782  |
| time/                   |            |
|    fps                  | 708        |
|    iterations           | 50         |
|    time_elapsed         | 8675       |
|    total_timesteps      | 6144000    |
| train/                  |            |
|    approx_kl            | 0.17002882 |
|    clip_fraction        | 0.45       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.761      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0796     |
|    n_updates            | 1600       |
|    policy_gradient_loss | -0.00474   |
|    value_loss           | 0.125      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 430       |
|    ep_rew_mean          | 1495.8809 |
| time/                   |           |
|    fps                  | 707       |
|    iterations           | 51        |
|    time_elapsed         | 8863      |
|    total_timesteps      | 6266880   |
| train/                  |           |
|    approx_kl            | 0.173254  |
|    clip_fraction        | 0.45      |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.28     |
|    explained_variance   | 0.742     |
|    learning_rate        | 0.0002    |
|    loss                 | 0.0117    |
|    n_updates            | 1610      |
|    policy_gradient_loss | -0.00423  |
|    value_loss           | 0.127     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 391        |
|    ep_rew_mean          | 1367.0354  |
| time/                   |            |
|    fps                  | 706        |
|    iterations           | 52         |
|    time_elapsed         | 9041       |
|    total_timesteps      | 6389760    |
| train/                  |            |
|    approx_kl            | 0.16591129 |
|    clip_fraction        | 0.454      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.736      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.00257    |
|    n_updates            | 1620       |
|    policy_gradient_loss | -0.00549   |
|    value_loss           | 0.127      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 360        |
|    ep_rew_mean          | 1262.6704  |
| time/                   |            |
|    fps                  | 706        |
|    iterations           | 53         |
|    time_elapsed         | 9217       |
|    total_timesteps      | 6512640    |
| train/                  |            |
|    approx_kl            | 0.16362378 |
|    clip_fraction        | 0.451      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.32      |
|    explained_variance   | 0.755      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0196     |
|    n_updates            | 1630       |
|    policy_gradient_loss | -0.00586   |
|    value_loss           | 0.128      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 435        |
|    ep_rew_mean          | 1504.5447  |
| time/                   |            |
|    fps                  | 706        |
|    iterations           | 54         |
|    time_elapsed         | 9395       |
|    total_timesteps      | 6635520    |
| train/                  |            |
|    approx_kl            | 0.16220722 |
|    clip_fraction        | 0.448      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.33      |
|    explained_variance   | 0.761      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.113      |
|    n_updates            | 1640       |
|    policy_gradient_loss | -0.00578   |
|    value_loss           | 0.119      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 424        |
|    ep_rew_mean          | 1476.2664  |
| time/                   |            |
|    fps                  | 705        |
|    iterations           | 55         |
|    time_elapsed         | 9577       |
|    total_timesteps      | 6758400    |
| train/                  |            |
|    approx_kl            | 0.16399342 |
|    clip_fraction        | 0.453      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.32      |
|    explained_variance   | 0.746      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0385     |
|    n_updates            | 1650       |
|    policy_gradient_loss | -0.00691   |
|    value_loss           | 0.126      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 399        |
|    ep_rew_mean          | 1396.1825  |
| time/                   |            |
|    fps                  | 705        |
|    iterations           | 56         |
|    time_elapsed         | 9759       |
|    total_timesteps      | 6881280    |
| train/                  |            |
|    approx_kl            | 0.16647334 |
|    clip_fraction        | 0.45       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0258    |
|    n_updates            | 1660       |
|    policy_gradient_loss | -0.00608   |
|    value_loss           | 0.129      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 412        |
|    ep_rew_mean          | 1446.2987  |
| time/                   |            |
|    fps                  | 704        |
|    iterations           | 57         |
|    time_elapsed         | 9937       |
|    total_timesteps      | 7004160    |
| train/                  |            |
|    approx_kl            | 0.16260715 |
|    clip_fraction        | 0.45       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.31      |
|    explained_variance   | 0.747      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0135     |
|    n_updates            | 1670       |
|    policy_gradient_loss | -0.00606   |
|    value_loss           | 0.123      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 426        |
|    ep_rew_mean          | 1495.345   |
| time/                   |            |
|    fps                  | 702        |
|    iterations           | 58         |
|    time_elapsed         | 10150      |
|    total_timesteps      | 7127040    |
| train/                  |            |
|    approx_kl            | 0.16926225 |
|    clip_fraction        | 0.449      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.736      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0162     |
|    n_updates            | 1680       |
|    policy_gradient_loss | -0.00585   |
|    value_loss           | 0.133      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 405        |
|    ep_rew_mean          | 1388.9221  |
| time/                   |            |
|    fps                  | 701        |
|    iterations           | 59         |
|    time_elapsed         | 10333      |
|    total_timesteps      | 7249920    |
| train/                  |            |
|    approx_kl            | 0.16866152 |
|    clip_fraction        | 0.448      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.753      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0311     |
|    n_updates            | 1690       |
|    policy_gradient_loss | -0.00621   |
|    value_loss           | 0.126      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 389        |
|    ep_rew_mean          | 1348.7698  |
| time/                   |            |
|    fps                  | 701        |
|    iterations           | 60         |
|    time_elapsed         | 10512      |
|    total_timesteps      | 7372800    |
| train/                  |            |
|    approx_kl            | 0.16683531 |
|    clip_fraction        | 0.447      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.752      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0432     |
|    n_updates            | 1700       |
|    policy_gradient_loss | -0.00583   |
|    value_loss           | 0.123      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 407        |
|    ep_rew_mean          | 1424.0637  |
| time/                   |            |
|    fps                  | 701        |
|    iterations           | 61         |
|    time_elapsed         | 10690      |
|    total_timesteps      | 7495680    |
| train/                  |            |
|    approx_kl            | 0.16255216 |
|    clip_fraction        | 0.446      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.729      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0155     |
|    n_updates            | 1710       |
|    policy_gradient_loss | -0.00631   |
|    value_loss           | 0.137      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 409        |
|    ep_rew_mean          | 1428.4556  |
| time/                   |            |
|    fps                  | 700        |
|    iterations           | 62         |
|    time_elapsed         | 10877      |
|    total_timesteps      | 7618560    |
| train/                  |            |
|    approx_kl            | 0.16382097 |
|    clip_fraction        | 0.449      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.3       |
|    explained_variance   | 0.754      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0238     |
|    n_updates            | 1720       |
|    policy_gradient_loss | -0.00611   |
|    value_loss           | 0.132      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 427       |
|    ep_rew_mean          | 1498.871  |
| time/                   |           |
|    fps                  | 700       |
|    iterations           | 63        |
|    time_elapsed         | 11055     |
|    total_timesteps      | 7741440   |
| train/                  |           |
|    approx_kl            | 0.1645436 |
|    clip_fraction        | 0.446     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.28     |
|    explained_variance   | 0.74      |
|    learning_rate        | 0.0002    |
|    loss                 | 0.0136    |
|    n_updates            | 1730      |
|    policy_gradient_loss | -0.0054   |
|    value_loss           | 0.131     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 379        |
|    ep_rew_mean          | 1325.6477  |
| time/                   |            |
|    fps                  | 700        |
|    iterations           | 64         |
|    time_elapsed         | 11232      |
|    total_timesteps      | 7864320    |
| train/                  |            |
|    approx_kl            | 0.16323917 |
|    clip_fraction        | 0.445      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.31      |
|    explained_variance   | 0.76       |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0524    |
|    n_updates            | 1740       |
|    policy_gradient_loss | -0.00567   |
|    value_loss           | 0.122      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 385        |
|    ep_rew_mean          | 1344.3164  |
| time/                   |            |
|    fps                  | 700        |
|    iterations           | 65         |
|    time_elapsed         | 11410      |
|    total_timesteps      | 7987200    |
| train/                  |            |
|    approx_kl            | 0.15985723 |
|    clip_fraction        | 0.445      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.748      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00703   |
|    n_updates            | 1750       |
|    policy_gradient_loss | -0.00629   |
|    value_loss           | 0.129      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 417        |
|    ep_rew_mean          | 1467.9939  |
| time/                   |            |
|    fps                  | 699        |
|    iterations           | 66         |
|    time_elapsed         | 11592      |
|    total_timesteps      | 8110080    |
| train/                  |            |
|    approx_kl            | 0.16151506 |
|    clip_fraction        | 0.445      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.724      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.00837    |
|    n_updates            | 1760       |
|    policy_gradient_loss | -0.00667   |
|    value_loss           | 0.14       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 364       |
|    ep_rew_mean          | 1294.4169 |
| time/                   |           |
|    fps                  | 699       |
|    iterations           | 67        |
|    time_elapsed         | 11770     |
|    total_timesteps      | 8232960   |
| train/                  |           |
|    approx_kl            | 0.1691521 |
|    clip_fraction        | 0.446     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.3      |
|    explained_variance   | 0.75      |
|    learning_rate        | 0.0002    |
|    loss                 | 0.0117    |
|    n_updates            | 1770      |
|    policy_gradient_loss | -0.00647  |
|    value_loss           | 0.134     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 401        |
|    ep_rew_mean          | 1414.1083  |
| time/                   |            |
|    fps                  | 699        |
|    iterations           | 68         |
|    time_elapsed         | 11948      |
|    total_timesteps      | 8355840    |
| train/                  |            |
|    approx_kl            | 0.16325776 |
|    clip_fraction        | 0.442      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.74       |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0507     |
|    n_updates            | 1780       |
|    policy_gradient_loss | -0.00552   |
|    value_loss           | 0.131      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 352        |
|    ep_rew_mean          | 1237.5521  |
| time/                   |            |
|    fps                  | 699        |
|    iterations           | 69         |
|    time_elapsed         | 12126      |
|    total_timesteps      | 8478720    |
| train/                  |            |
|    approx_kl            | 0.16042623 |
|    clip_fraction        | 0.442      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.76       |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0299     |
|    n_updates            | 1790       |
|    policy_gradient_loss | -0.00667   |
|    value_loss           | 0.128      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 404        |
|    ep_rew_mean          | 1416.4895  |
| time/                   |            |
|    fps                  | 699        |
|    iterations           | 70         |
|    time_elapsed         | 12303      |
|    total_timesteps      | 8601600    |
| train/                  |            |
|    approx_kl            | 0.17022806 |
|    clip_fraction        | 0.443      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.27      |
|    explained_variance   | 0.756      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.00467    |
|    n_updates            | 1800       |
|    policy_gradient_loss | -0.00622   |
|    value_loss           | 0.134      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 439        |
|    ep_rew_mean          | 1561.1313  |
| time/                   |            |
|    fps                  | 699        |
|    iterations           | 71         |
|    time_elapsed         | 12480      |
|    total_timesteps      | 8724480    |
| train/                  |            |
|    approx_kl            | 0.16471788 |
|    clip_fraction        | 0.441      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.748      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0151     |
|    n_updates            | 1810       |
|    policy_gradient_loss | -0.00732   |
|    value_loss           | 0.138      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 375        |
|    ep_rew_mean          | 1328.8834  |
| time/                   |            |
|    fps                  | 698        |
|    iterations           | 72         |
|    time_elapsed         | 12662      |
|    total_timesteps      | 8847360    |
| train/                  |            |
|    approx_kl            | 0.16021904 |
|    clip_fraction        | 0.444      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.28      |
|    explained_variance   | 0.724      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0288    |
|    n_updates            | 1820       |
|    policy_gradient_loss | -0.00616   |
|    value_loss           | 0.136      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 420        |
|    ep_rew_mean          | 1484.3231  |
| time/                   |            |
|    fps                  | 698        |
|    iterations           | 73         |
|    time_elapsed         | 12839      |
|    total_timesteps      | 8970240    |
| train/                  |            |
|    approx_kl            | 0.15888052 |
|    clip_fraction        | 0.441      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.31      |
|    explained_variance   | 0.732      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0127     |
|    n_updates            | 1830       |
|    policy_gradient_loss | -0.00754   |
|    value_loss           | 0.142      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 403        |
|    ep_rew_mean          | 1418.7489  |
| time/                   |            |
|    fps                  | 698        |
|    iterations           | 74         |
|    time_elapsed         | 13022      |
|    total_timesteps      | 9093120    |
| train/                  |            |
|    approx_kl            | 0.16108729 |
|    clip_fraction        | 0.445      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.741      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0669     |
|    n_updates            | 1840       |
|    policy_gradient_loss | -0.00672   |
|    value_loss           | 0.135      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 430        |
|    ep_rew_mean          | 1517.7833  |
| time/                   |            |
|    fps                  | 697        |
|    iterations           | 75         |
|    time_elapsed         | 13204      |
|    total_timesteps      | 9216000    |
| train/                  |            |
|    approx_kl            | 0.16377665 |
|    clip_fraction        | 0.445      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.3       |
|    explained_variance   | 0.71       |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0015     |
|    n_updates            | 1850       |
|    policy_gradient_loss | -0.00717   |
|    value_loss           | 0.14       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 429        |
|    ep_rew_mean          | 1537.4235  |
| time/                   |            |
|    fps                  | 697        |
|    iterations           | 76         |
|    time_elapsed         | 13383      |
|    total_timesteps      | 9338880    |
| train/                  |            |
|    approx_kl            | 0.16206369 |
|    clip_fraction        | 0.442      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.739      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0659     |
|    n_updates            | 1860       |
|    policy_gradient_loss | -0.00619   |
|    value_loss           | 0.135      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 427        |
|    ep_rew_mean          | 1555.788   |
| time/                   |            |
|    fps                  | 697        |
|    iterations           | 77         |
|    time_elapsed         | 13562      |
|    total_timesteps      | 9461760    |
| train/                  |            |
|    approx_kl            | 0.16374356 |
|    clip_fraction        | 0.439      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0433     |
|    n_updates            | 1870       |
|    policy_gradient_loss | -0.00643   |
|    value_loss           | 0.134      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 417        |
|    ep_rew_mean          | 1482.6736  |
| time/                   |            |
|    fps                  | 697        |
|    iterations           | 78         |
|    time_elapsed         | 13743      |
|    total_timesteps      | 9584640    |
| train/                  |            |
|    approx_kl            | 0.15971285 |
|    clip_fraction        | 0.437      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.739      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.0164     |
|    n_updates            | 1880       |
|    policy_gradient_loss | -0.00632   |
|    value_loss           | 0.129      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 402        |
|    ep_rew_mean          | 1408.4082  |
| time/                   |            |
|    fps                  | 697        |
|    iterations           | 79         |
|    time_elapsed         | 13923      |
|    total_timesteps      | 9707520    |
| train/                  |            |
|    approx_kl            | 0.16510467 |
|    clip_fraction        | 0.438      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.73       |
|    learning_rate        | 0.0002     |
|    loss                 | -0.00931   |
|    n_updates            | 1890       |
|    policy_gradient_loss | -0.00625   |
|    value_loss           | 0.141      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 318        |
|    ep_rew_mean          | 1132.1389  |
| time/                   |            |
|    fps                  | 696        |
|    iterations           | 80         |
|    time_elapsed         | 14106      |
|    total_timesteps      | 9830400    |
| train/                  |            |
|    approx_kl            | 0.16437219 |
|    clip_fraction        | 0.439      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.25      |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.05       |
|    n_updates            | 1900       |
|    policy_gradient_loss | -0.00608   |
|    value_loss           | 0.134      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 389        |
|    ep_rew_mean          | 1362.1222  |
| time/                   |            |
|    fps                  | 696        |
|    iterations           | 81         |
|    time_elapsed         | 14290      |
|    total_timesteps      | 9953280    |
| train/                  |            |
|    approx_kl            | 0.16131367 |
|    clip_fraction        | 0.438      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.24      |
|    explained_variance   | 0.717      |
|    learning_rate        | 0.0002     |
|    loss                 | -0.0018    |
|    n_updates            | 1910       |
|    policy_gradient_loss | -0.00593   |
|    value_loss           | 0.142      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 421        |
|    ep_rew_mean          | 1515.0719  |
| time/                   |            |
|    fps                  | 695        |
|    iterations           | 82         |
|    time_elapsed         | 14478      |
|    total_timesteps      | 10076160   |
| train/                  |            |
|    approx_kl            | 0.15918143 |
|    clip_fraction        | 0.441      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.747      |
|    learning_rate        | 0.0002     |
|    loss                 | 0.00322    |
|    n_updates            | 1920       |
|    policy_gradient_loss | -0.00632   |
|    value_loss           | 0.134      |
----------------------------------------
