2024-02-12 18:22:23.450695
Logging to Training/Logs/TekusRewardOne-OneA
Using cpu device
----------------------------------
| rollout/           |           |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.69       |
|    explained_variance   | 0.341       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0221     |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.00624    |
|    value_loss           | 0.0939      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 445         |
|    ep_rew_mean          | 404.10715   |
| time/                   |             |
|    fps                  | 976         |
|    iterations           | 48          |
|    time_elapsed         | 6041        |
|    total_timesteps      | 5898240     |
| train/                  |             |
|    approx_kl            | 0.022664763 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.67       |
|    explained_variance   | 0.398       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0357      |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.00657    |
|    value_loss           | 0.0912      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 402.55414   |
| time/                   |             |
|    fps                  | 976         |
|    iterations           | 49          |
|    time_elapsed         | 6168        |
|    total_timesteps      | 6021120     |
| train/                  |             |
|    approx_kl            | 0.022814523 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.65       |
|    explained_variance   | 0.31        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0111     |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.00679    |
|    value_loss           | 0.0954      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 445         |
|    ep_rew_mean          | 390.00586   |
| time/                   |             |
|    fps                  | 973         |
|    iterations           | 50          |
|    time_elapsed         | 6308        |
|    total_timesteps      | 6144000     |
| train/                  |             |
|    approx_kl            | 0.022392059 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.457       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0158      |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.00688    |
|    value_loss           | 0.0907      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 401.1327    |
| time/                   |             |
|    fps                  | 974         |
|    iterations           | 51          |
|    time_elapsed         | 6434        |
|    total_timesteps      | 6266880     |
| train/                  |             |
|    approx_kl            | 0.022680283 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.445       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0113      |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.00723    |
|    value_loss           | 0.0857      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 447         |
|    ep_rew_mean          | 389.77496   |
| time/                   |             |
|    fps                  | 973         |
|    iterations           | 52          |
|    time_elapsed         | 6562        |
|    total_timesteps      | 6389760     |
| train/                  |             |
|    approx_kl            | 0.023126047 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.64       |
|    explained_variance   | 0.499       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0129     |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.00702    |
|    value_loss           | 0.0859      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 442         |
|    ep_rew_mean          | 398.4468    |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 53          |
|    time_elapsed         | 6702        |
|    total_timesteps      | 6512640     |
| train/                  |             |
|    approx_kl            | 0.022390373 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.422       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0614      |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.00638    |
|    value_loss           | 0.0866      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 412.82364   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 54          |
|    time_elapsed         | 6831        |
|    total_timesteps      | 6635520     |
| train/                  |             |
|    approx_kl            | 0.022913137 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.65       |
|    explained_variance   | 0.423       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0618      |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.00669    |
|    value_loss           | 0.0867      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 407.25262   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 55          |
|    time_elapsed         | 6959        |
|    total_timesteps      | 6758400     |
| train/                  |             |
|    approx_kl            | 0.022616057 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.64       |
|    explained_variance   | 0.457       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.011      |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.00672    |
|    value_loss           | 0.087       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 409.19763   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 56          |
|    time_elapsed         | 7088        |
|    total_timesteps      | 6881280     |
| train/                  |             |
|    approx_kl            | 0.022417624 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.317       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.074       |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.00654    |
|    value_loss           | 0.0897      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 409.035     |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 57          |
|    time_elapsed         | 7217        |
|    total_timesteps      | 7004160     |
| train/                  |             |
|    approx_kl            | 0.022810262 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.62       |
|    explained_variance   | 0.377       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.013       |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.00696    |
|    value_loss           | 0.0839      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 420.0818    |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 58          |
|    time_elapsed         | 7343        |
|    total_timesteps      | 7127040     |
| train/                  |             |
|    approx_kl            | 0.022947645 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.375       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00142     |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.00673    |
|    value_loss           | 0.0912      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 409.8471    |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 59          |
|    time_elapsed         | 7473        |
|    total_timesteps      | 7249920     |
| train/                  |             |
|    approx_kl            | 0.022458972 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.64       |
|    explained_variance   | 0.254       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0516      |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00619    |
|    value_loss           | 0.0829      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 402.50714   |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 60          |
|    time_elapsed         | 7602        |
|    total_timesteps      | 7372800     |
| train/                  |             |
|    approx_kl            | 0.023233457 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.62       |
|    explained_variance   | 0.354       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0515      |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.00701    |
|    value_loss           | 0.0941      |
-----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 450      |
|    ep_rew_mean          | 408.7159 |
| time/                   |          |
|    fps                  | 969      |
|    iterations           | 61       |
|    time_elapsed         | 7727     |
|    total_timesteps      | 7495680  |
| train/                  |          |
|    approx_kl            | 0.023004 |
|    clip_fraction        | 0.246    |
|    clip_range           | 0.2      |
|    entropy_loss         | -3.62    |
|    explained_variance   | 0.495    |
|    learning_rate        | 0.0003   |
|    loss                 | 0.000754 |
|    n_updates            | 600      |
|    policy_gradient_loss | -0.00677 |
|    value_loss           | 0.0948   |
--------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 415.59482   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 62          |
|    time_elapsed         | 7853        |
|    total_timesteps      | 7618560     |
| train/                  |             |
|    approx_kl            | 0.022567833 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.64       |
|    explained_variance   | 0.35        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0647      |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00607    |
|    value_loss           | 0.0948      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 397.29236   |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 63          |
|    time_elapsed         | 7982        |
|    total_timesteps      | 7741440     |
| train/                  |             |
|    approx_kl            | 0.022014862 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.286       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.124       |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.00624    |
|    value_loss           | 0.0928      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 409.70694   |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 64          |
|    time_elapsed         | 8111        |
|    total_timesteps      | 7864320     |
| train/                  |             |
|    approx_kl            | 0.022918733 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.61       |
|    explained_variance   | 0.43        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00442    |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.00703    |
|    value_loss           | 0.0881      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 450       |
|    ep_rew_mean          | 414.77145 |
| time/                   |           |
|    fps                  | 969       |
|    iterations           | 65        |
|    time_elapsed         | 8240      |
|    total_timesteps      | 7987200   |
| train/                  |           |
|    approx_kl            | 0.0229504 |
|    clip_fraction        | 0.248     |
|    clip_range           | 0.2       |
|    entropy_loss         | -3.62     |
|    explained_variance   | 0.353     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.00367  |
|    n_updates            | 640       |
|    policy_gradient_loss | -0.00654  |
|    value_loss           | 0.0999    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 417.14105  |
| time/                   |            |
|    fps                  | 969        |
|    iterations           | 66         |
|    time_elapsed         | 8366       |
|    total_timesteps      | 8110080    |
| train/                  |            |
|    approx_kl            | 0.02270323 |
|    clip_fraction        | 0.25       |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.62      |
|    explained_variance   | 0.285      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0337     |
|    n_updates            | 650        |
|    policy_gradient_loss | -0.00685   |
|    value_loss           | 0.088      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 412.03232  |
| time/                   |            |
|    fps                  | 969        |
|    iterations           | 67         |
|    time_elapsed         | 8495       |
|    total_timesteps      | 8232960    |
| train/                  |            |
|    approx_kl            | 0.02208874 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.61      |
|    explained_variance   | 0.327      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0861     |
|    n_updates            | 660        |
|    policy_gradient_loss | -0.00609   |
|    value_loss           | 0.0978     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 413.28867   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 68          |
|    time_elapsed         | 8625        |
|    total_timesteps      | 8355840     |
| train/                  |             |
|    approx_kl            | 0.022308808 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.6        |
|    explained_variance   | 0.301       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0806      |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.00594    |
|    value_loss           | 0.0875      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 419.78833   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 69          |
|    time_elapsed         | 8754        |
|    total_timesteps      | 8478720     |
| train/                  |             |
|    approx_kl            | 0.022567296 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.6        |
|    explained_variance   | 0.243       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0836      |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.00635    |
|    value_loss           | 0.101       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 410.6666    |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 70          |
|    time_elapsed         | 8882        |
|    total_timesteps      | 8601600     |
| train/                  |             |
|    approx_kl            | 0.023319717 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.61       |
|    explained_variance   | 0.297       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00726     |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.00647    |
|    value_loss           | 0.0921      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 415.60724   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 71          |
|    time_elapsed         | 9012        |
|    total_timesteps      | 8724480     |
| train/                  |             |
|    approx_kl            | 0.023174735 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.6        |
|    explained_variance   | 0.309       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0117     |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00692    |
|    value_loss           | 0.0885      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 420.33478   |
| time/                   |             |
|    fps                  | 967         |
|    iterations           | 72          |
|    time_elapsed         | 9142        |
|    total_timesteps      | 8847360     |
| train/                  |             |
|    approx_kl            | 0.022725757 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.61       |
|    explained_variance   | 0.285       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0859      |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.00658    |
|    value_loss           | 0.0937      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 416.28708   |
| time/                   |             |
|    fps                  | 967         |
|    iterations           | 73          |
|    time_elapsed         | 9270        |
|    total_timesteps      | 8970240     |
| train/                  |             |
|    approx_kl            | 0.022698643 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.62       |
|    explained_variance   | 0.286       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0122      |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.00647    |
|    value_loss           | 0.0931      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 411.484    |
| time/                   |            |
|    fps                  | 967        |
|    iterations           | 74         |
|    time_elapsed         | 9400       |
|    total_timesteps      | 9093120    |
| train/                  |            |
|    approx_kl            | 0.02338961 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.6       |
|    explained_variance   | 0.352      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0114    |
|    n_updates            | 730        |
|    policy_gradient_loss | -0.00673   |
|    value_loss           | 0.0993     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 413.91156   |
| time/                   |             |
|    fps                  | 967         |
|    iterations           | 75          |
|    time_elapsed         | 9528        |
|    total_timesteps      | 9216000     |
| train/                  |             |
|    approx_kl            | 0.023374937 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.61       |
|    explained_variance   | 0.364       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0389      |
|    n_updates            | 740         |
|    policy_gradient_loss | -0.0069     |
|    value_loss           | 0.0915      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 419.1101    |
| time/                   |             |
|    fps                  | 966         |
|    iterations           | 76          |
|    time_elapsed         | 9657        |
|    total_timesteps      | 9338880     |
| train/                  |             |
|    approx_kl            | 0.022853225 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.61       |
|    explained_variance   | 0.36        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0502      |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.00653    |
|    value_loss           | 0.098       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 418.59863   |
| time/                   |             |
|    fps                  | 966         |
|    iterations           | 77          |
|    time_elapsed         | 9787        |
|    total_timesteps      | 9461760     |
| train/                  |             |
|    approx_kl            | 0.023047619 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.6        |
|    explained_variance   | 0.314       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0245      |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00632    |
|    value_loss           | 0.0882      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 408.98325   |
| time/                   |             |
|    fps                  | 966         |
|    iterations           | 78          |
|    time_elapsed         | 9917        |
|    total_timesteps      | 9584640     |
| train/                  |             |
|    approx_kl            | 0.023065262 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.6        |
|    explained_variance   | 0.329       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0408      |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.00686    |
|    value_loss           | 0.101       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 410.35684   |
| time/                   |             |
|    fps                  | 966         |
|    iterations           | 79          |
|    time_elapsed         | 10047       |
|    total_timesteps      | 9707520     |
| train/                  |             |
|    approx_kl            | 0.022862813 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.58       |
|    explained_variance   | 0.451       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0222      |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00696    |
|    value_loss           | 0.0971      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 417.80472  |
| time/                   |            |
|    fps                  | 965        |
|    iterations           | 80         |
|    time_elapsed         | 10177      |
|    total_timesteps      | 9830400    |
| train/                  |            |
|    approx_kl            | 0.02259488 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.58      |
|    explained_variance   | 0.418      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.023      |
|    n_updates            | 790        |
|    policy_gradient_loss | -0.00606   |
|    value_loss           | 0.101      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 412.62164   |
| time/                   |             |
|    fps                  | 965         |
|    iterations           | 81          |
|    time_elapsed         | 10307       |
|    total_timesteps      | 9953280     |
| train/                  |             |
|    approx_kl            | 0.023555696 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.57       |
|    explained_variance   | 0.434       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0613      |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.00753    |
|    value_loss           | 0.101       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 403.39987   |
| time/                   |             |
|    fps                  | 965         |
|    iterations           | 82          |
|    time_elapsed         | 10436       |
|    total_timesteps      | 10076160    |
| train/                  |             |
|    approx_kl            | 0.023840161 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.55       |
|    explained_variance   | 0.546       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00496     |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.00766    |
|    value_loss           | 0.0973      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 421.23972   |
| time/                   |             |
|    fps                  | 963         |
|    iterations           | 83          |
|    time_elapsed         | 10582       |
|    total_timesteps      | 10199040    |
| train/                  |             |
|    approx_kl            | 0.023151983 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.57       |
|    explained_variance   | 0.496       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0259      |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.00717    |
|    value_loss           | 0.0948      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 416.51593   |
| time/                   |             |
|    fps                  | 963         |
|    iterations           | 84          |
|    time_elapsed         | 10710       |
|    total_timesteps      | 10321920    |
| train/                  |             |
|    approx_kl            | 0.022850236 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.58       |
|    explained_variance   | 0.436       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0985      |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.00714    |
|    value_loss           | 0.0928      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 417.18573  |
| time/                   |            |
|    fps                  | 963        |
|    iterations           | 85         |
|    time_elapsed         | 10840      |
|    total_timesteps      | 10444800   |
| train/                  |            |
|    approx_kl            | 0.02195675 |
|    clip_fraction        | 0.24       |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.57      |
|    explained_variance   | 0.375      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0471     |
|    n_updates            | 840        |
|    policy_gradient_loss | -0.00616   |
|    value_loss           | 0.0987     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 422.51648   |
| time/                   |             |
|    fps                  | 963         |
|    iterations           | 86          |
|    time_elapsed         | 10970       |
|    total_timesteps      | 10567680    |
| train/                  |             |
|    approx_kl            | 0.022083575 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.58       |
|    explained_variance   | 0.314       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0522      |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.00677    |
|    value_loss           | 0.0912      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 417.90387  |
| time/                   |            |
|    fps                  | 963        |
|    iterations           | 87         |
|    time_elapsed         | 11098      |
|    total_timesteps      | 10690560   |
| train/                  |            |
|    approx_kl            | 0.02279982 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.56      |
|    explained_variance   | 0.367      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0585     |
|    n_updates            | 860        |
|    policy_gradient_loss | -0.00653   |
|    value_loss           | 0.1        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 421.30212   |
| time/                   |             |
|    fps                  | 962         |
|    iterations           | 88          |
|    time_elapsed         | 11229       |
|    total_timesteps      | 10813440    |
| train/                  |             |
|    approx_kl            | 0.022207217 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.56       |
|    explained_variance   | 0.363       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00103     |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.00674    |
|    value_loss           | 0.0915      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 421.0974    |
| time/                   |             |
|    fps                  | 962         |
|    iterations           | 89          |
|    time_elapsed         | 11356       |
|    total_timesteps      | 10936320    |
| train/                  |             |
|    approx_kl            | 0.022603631 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.57       |
|    explained_variance   | 0.347       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0122      |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.00628    |
|    value_loss           | 0.102       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 417.43234   |
| time/                   |             |
|    fps                  | 962         |
|    iterations           | 90          |
|    time_elapsed         | 11488       |
|    total_timesteps      | 11059200    |
| train/                  |             |
|    approx_kl            | 0.022198169 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.59       |
|    explained_variance   | 0.259       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0178      |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.00662    |
|    value_loss           | 0.101       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 419.61145  |
| time/                   |            |
|    fps                  | 959        |
|    iterations           | 91         |
|    time_elapsed         | 11648      |
|    total_timesteps      | 11182080   |
| train/                  |            |
|    approx_kl            | 0.02224085 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.57      |
|    explained_variance   | 0.214      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0197     |
|    n_updates            | 900        |
|    policy_gradient_loss | -0.00655   |
|    value_loss           | 0.101      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 415.8684    |
| time/                   |             |
|    fps                  | 959         |
|    iterations           | 92          |
|    time_elapsed         | 11780       |
|    total_timesteps      | 11304960    |
| train/                  |             |
|    approx_kl            | 0.022155797 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.58       |
|    explained_variance   | 0.205       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0553      |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.00612    |
|    value_loss           | 0.104       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 419.48004   |
| time/                   |             |
|    fps                  | 959         |
|    iterations           | 93          |
|    time_elapsed         | 11914       |
|    total_timesteps      | 11427840    |
| train/                  |             |
|    approx_kl            | 0.022260278 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
